counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20950,866,32778,32835,32750,32779,32782,32782,28098,288
20951,865,32776,32833,32701,32778,32781,32783,28098,287
20952,866,32777,32816,32696,32779,32781,32783,28099,287
20953,866,32777,32784,32732,32779,32780,32784,28096,291
20954,866,32777,32775,32677,32777,32782,32781,28096,288
20955,867,32776,32789,32684,32779,32782,32782,28097,287
20956,866,32777,32789,32757,32778,32781,32783,28099,288
20957,866,32777,32781,32716,32779,32780,32783,28099,288
20958,865,32777,32785,32675,32778,32781,32783,28100,288
20959,868,32778,32807,32754,32778,32781,32783,28100,288
20960,865,32777,32804,32724,32778,32781,32782,28099,287
20961,866,32777,32828,32669,32779,32781,32782,28098,287
20962,866,32776,32815,32734,32779,32780,32784,28096,285
20963,866,32777,32805,32697,32779,32781,32783,28096,285
20964,872,32777,32819,32671,32778,32781,32783,28098,287
20965,866,32776,32841,32716,32779,32781,32783,28099,288
20966,865,32777,32838,32725,32780,32780,32783,28099,288
20967,866,32777,32847,32676,32778,32780,32784,28098,289
20968,866,32777,32832,32707,32779,32781,32783,28099,288
20969,866,32777,32837,32744,32778,32780,32783,28100,288
20970,865,32777,32816,32697,32778,32781,32782,28099,288
20971,863,32776,32809,32717,32780,32780,32782,28098,288
20972,866,32775,32795,32748,32779,32780,32783,28098,289
20973,866,32776,32790,32693,32778,32781,32782,28099,288
20974,865,32776,32783,32709,32779,32781,32782,28099,288
20975,866,32776,32803,32758,32778,32781,32782,28099,289
20976,866,32776,32796,32701,32779,32781,32782,28099,288
20977,862,32776,32817,32713,32779,32781,32783,28099,288
20978,866,32777,32824,32752,32779,32780,32783,28098,287
20979,866,32776,32826,32700,32778,32781,32782,28099,288
20980,866,32777,32806,32671,32780,32782,32783,28100,285
20981,865,32777,32815,32725,32778,32783,32783,28095,289
20982,866,32776,32821,32700,32780,32780,32783,28095,289
20983,868,32778,32818,32659,32780,32779,32784,28094,286
20984,866,32778,32784,32732,32778,32781,32784,28094,291
20985,866,32777,32788,32695,32777,32782,32783,28098,299
20986,866,32779,32791,32662,32778,32782,32783,28097,282
20987,866,32777,32808,32765,32778,32780,32784,28089,287
20988,868,32775,32778,32699,32780,32781,32786,28097,291
20989,863,32778,32755,32643,32779,32781,32783,28096,291
20990,873,32777,32769,32739,32780,32781,32783,28101,283
20991,865,32778,32731,32707,32779,32781,32783,28095,299
20992,866,32776,32738,32646,32779,32780,32783,28094,291
20993,867,32776,32792,32719,32779,32780,32783,28097,288
20994,866,32777,32799,32731,32779,32781,32784,28098,288
20995,865,32778,32801,32657,32779,32780,32783,28096,290
20996,865,32776,32807,32696,32780,32781,32783,28096,292
20997,869,32776,32823,32737,32778,32780,32782,28097,287
20998,866,32778,32828,32678,32778,32781,32782,28098,287
20999,865,32776,32826,32679,32779,32780,32783,28099,288
21000,866,32776,32831,32741,32779,32780,32783,28098,289
21001,865,32776,32806,32677,32780,32780,32784,28096,285
21002,866,32776,32811,32664,32778,32780,32784,28095,291
21003,873,32777,32828,32750,32779,32779,32783,28098,289
21004,865,32777,32835,32726,32780,32780,32784,28099,289
21005,866,32777,32827,32673,32780,32781,32783,28097,288
21006,866,32777,32807,32748,32778,32781,32782,28099,288
21007,865,32777,32783,32699,32777,32781,32782,28097,291
21008,866,32776,32757,32650,32779,32780,32782,28096,284
21009,870,32776,32793,32744,32778,32781,32782,28097,287
21010,866,32777,32792,32745,32778,32782,32780,28100,288
21011,865,32776,32783,32693,32778,32781,32783,28099,289
21012,866,32776,32805,32750,32779,32780,32782,28098,287
21013,865,32776,32779,32724,32778,32781,32784,28100,284
21014,866,32777,32814,32666,32780,32780,32784,28094,286
21015,866,32776,32842,32730,32779,32780,32782,28093,286
21016,867,32777,32825,32752,32778,32780,32782,28100,287
21017,866,32777,32845,32700,32779,32781,32782,28099,288
21018,871,32777,32823,32680,32779,32779,32783,28099,288
21019,865,32778,32839,32753,32780,32782,32782,28100,288
21020,866,32777,32818,32714,32779,32781,32782,28101,288
21021,866,32777,32842,32682,32778,32780,32783,28098,287
21022,866,32777,32832,32761,32779,32781,32782,28097,287
21023,866,32776,32828,32712,32780,32780,32782,28099,287
21024,865,32775,32812,32667,32781,32781,32783,28098,287
21025,867,32775,32790,32730,32780,32780,32784,28097,291
21026,865,32775,32775,32700,32780,32780,32783,28096,286
21027,885,32777,32814,32709,32779,32780,32783,28096,289
21028,865,32776,32834,32675,32780,32780,32782,28098,289
21029,866,32776,32799,32752,32780,32780,32782,28099,288
21030,866,32776,32783,32707,32778,32780,32783,28099,288
