counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4021228,864,32775,43954,43889,32778,32781,32781,52903,288
4021229,866,32775,43916,43869,32779,32779,32783,52896,291
4021230,866,32779,43881,43862,32777,32782,32783,52896,287
4021231,868,32776,43945,43884,32778,32782,32782,52900,287
4021232,867,32775,43945,43884,32779,32780,32782,52901,291
4021233,866,32776,43886,43862,32778,32781,32782,52897,287
4021234,864,32776,43923,43852,32778,32781,32782,52903,287
4021235,867,32775,43926,43880,32779,32781,32784,52902,283
4021236,867,32775,43893,43842,32778,32781,32785,52894,284
4021237,909,32775,43940,43913,32777,32782,32782,52895,286
4021238,866,32777,43881,43888,32779,32781,32784,52903,290
4021239,865,32778,43938,43846,32778,32783,32784,52901,289
4021240,870,32775,43955,43902,32780,32781,32782,52897,289
4021241,867,32776,43908,43845,32778,32781,32783,52896,286
4021242,865,32776,43904,43897,32777,32781,32783,52902,289
4021243,865,32777,43946,43833,32779,32781,32784,52900,291
4021244,862,32775,43908,43892,32778,32781,32785,52901,292
4021245,908,32776,43905,43842,32777,32780,32779,52895,282
4021246,865,32774,43899,43813,32778,32779,32784,52897,299
4021247,866,32776,43920,43891,32777,32781,32782,52898,284
4021248,922,32776,43958,43911,32779,32781,32783,52899,288
4021249,867,32775,43916,43877,32779,32781,32782,52901,288
4021250,865,32776,43946,43907,32779,32780,32782,52900,289
4021251,866,32776,43920,43861,32778,32781,32782,52901,288
4021252,863,32775,43896,43914,32778,32781,32783,52903,288
4021253,866,32777,43954,43835,32777,32781,32782,52902,286
4021254,866,32776,43947,43901,32778,32782,32783,52900,287
4021255,866,32776,43900,43832,32778,32782,32783,52900,287
4021256,865,32775,43942,43908,32780,32781,32780,52901,288
4021257,866,32774,43945,43836,32779,32780,32783,52901,289
4021258,862,32775,43885,43904,32779,32780,32781,52901,288
4021259,866,32775,43958,43827,32778,32779,32784,52900,290
4021260,866,32776,43957,43902,32777,32782,32782,52903,287
4021261,865,32776,43896,43828,32779,32781,32783,52902,287
4021262,866,32775,43931,43903,32779,32782,32782,52900,288
4021263,866,32776,43954,43838,32778,32782,32781,52902,287
4021264,862,32777,43885,43876,32778,32783,32782,52901,290
4021265,866,32776,43910,43825,32778,32781,32782,52900,292
4021266,865,32775,43941,43892,32779,32780,32781,52898,289
4021267,866,32777,43904,43842,32777,32782,32782,52901,293
4021268,866,32775,43880,43858,32778,32780,32784,52898,287
4021269,865,32777,43939,43864,32778,32781,32783,52896,287
4021270,867,32776,43939,43889,32779,32782,32783,52900,288
4021271,867,32776,43893,43883,32778,32780,32782,52901,289
4021272,871,32774,43933,43862,32778,32780,32784,52900,285
4021273,866,32777,43922,43835,32777,32782,32783,52899,285
4021274,869,32774,43912,43865,32779,32781,32782,52900,284
4021275,866,32775,43895,43840,32778,32779,32782,52900,299
4021276,923,32775,43951,43894,32777,32781,32782,52894,287
4021277,866,32774,43858,43884,32780,32781,32782,52894,288
4021278,866,32776,43911,43809,32779,32781,32782,52900,288
4021279,865,32775,43933,43896,32779,32780,32784,52903,295
4021280,872,32776,43865,43825,32777,32781,32782,52897,283
4021281,898,32775,43937,43918,32780,32781,32783,52887,288
4021282,865,32776,43886,43878,32779,32781,32783,52901,289
4021283,866,32776,43923,43827,32778,32783,32782,52895,282
4021284,876,32777,43932,43899,32777,32780,32779,52907,289
4021285,862,32777,43892,43821,32779,32783,32783,52901,291
4021286,865,32777,43911,43878,32778,32783,32784,52896,287
4021287,862,32778,43929,43833,32778,32783,32783,52903,285
4021288,867,32775,43879,43861,32779,32781,32782,52895,283
4021289,929,32775,43921,43873,32779,32782,32782,52895,287
4021290,865,32775,43923,43815,32779,32783,32782,52897,285
4021291,866,32776,43876,43902,32780,32780,32782,52897,291
4021292,865,32774,43934,43822,32779,32779,32783,52903,287
4021293,866,32776,43912,43890,32777,32782,32782,52898,282
4021294,867,32777,43903,43828,32778,32781,32783,52888,286
4021295,869,32777,43927,43895,32779,32782,32782,52897,291
4021296,862,32775,43927,43810,32780,32783,32783,52895,287
4021297,867,32774,43910,43904,32780,32784,32787,52909,282
4021298,866,32777,43903,43809,32778,32781,32783,52901,291
4021299,866,32777,43940,43884,32778,32780,32782,52894,284
4021300,870,32775,43916,43799,32781,32781,32783,52896,288
4021301,866,32777,43862,43883,32778,32782,32781,52899,291
4021302,913,32775,43951,43830,32779,32782,32783,52893,288
4021303,865,32774,43872,43806,32781,32781,32783,52898,291
4021304,866,32776,43931,43896,32779,32782,32781,52901,293
4021305,866,32776,43919,43818,32778,32779,32784,52906,294
4021306,867,32777,43868,43894,32778,32783,32785,52900,288
4021307,866,32775,43926,43809,32777,32779,32781,52886,289
