SoC,OCV
0.919,48.706871045470045
0.92,48.70711665308584
0.921,48.70736225808862
0.922,48.70760786047698
0.923,48.70785346024954
0.924,48.708099057404866
0.925,48.70834465194158
0.926,48.70859024385828
0.927,48.708835833153564
0.928,48.709081419826035
0.929,48.70932700387428
0.93,48.70957258529691
0.931,48.709818164092525
0.932,48.710063740259706
0.933,48.710309313797076
0.934,48.71055488470322
0.935,48.710800452976756
0.936,48.71104601861626
0.937,48.711291581620344
0.938,48.7115371419876
0.939,48.71178269971664
0.94,48.71202825480604
0.941,48.712273807254434
0.942,48.712519357060394
0.943,48.71276490422253
0.944,48.71301044873944
0.945,48.71325599060972
0.946,48.71350152983197
0.947,48.7137470664048
0.948,48.7139926003268
0.949,48.71423813159657
0.95,48.71448366021271
0.951,48.71472918617381
0.952,48.7149747094785
0.953,48.71522023012534
0.954,48.71546574811296
0.955,48.71571126343995
0.956,48.7159567761049
0.957,48.71620228610642
0.958,48.7164477934431
0.959,48.716693298113555
0.96,48.71693880011637
0.961,48.717184299450146
0.962,48.71742979611349
0.963,48.717675290105
0.964,48.717920781423274
0.965,48.7181662700669
0.966,48.7184117560345
0.967,48.718657239324656
0.968,48.71890271993597
0.969,48.71914819786705
0.97,48.719393673116485
0.971,48.71963914568288
0.972,48.71988461556484
0.973,48.72013008276096
0.974,48.72037554726983
0.975,48.72062100909006
0.976,48.720866468220244
0.977,48.721111924658985
0.978,48.72135737840488
0.979,48.721602829456536
0.98,48.72184827781254
0.981,48.7220937234715
0.982,48.722339166432015
0.983,48.722584606692685
0.984,48.7228300442521
0.985,48.72307547910887
0.986,48.723320911261595
0.987,48.72356634070887
0.988,48.7238117674493
0.989,48.724057191481464
0.99,48.72430261280399
0.991,48.724548031415466
0.992,48.72479344731449
0.993,48.72503886049965
0.994,48.725284270969574
0.995,48.72552967872283
0.996,48.72577508375804
0.997,48.72602048607379
0.998,48.72626588566869
0.999,48.726511282541324
1.0,48.72675667669031
1.001,48.72700206811424
1.002,48.72724745681171
1.003,48.727492842781324
1.004,48.727738226021685
1.005,48.72798360653138
1.006,48.72822898430901
1.007,48.728474359353186
1.008,48.72871973166251
1.009,48.72896510123557
1.01,48.72921046807097
1.011,48.729455832167304
1.012,48.72970119352317
1.013,48.72994655213718
1.014,48.73019190800792
1.015,48.730437261134
1.016,48.73068261151401
1.017,48.73092795914656
1.018,48.73117330403025
1.019,48.73141864616367
1.02,48.73166398554542
1.021,48.7319093221741
1.022,48.732154656048316
1.023,48.73239998716666
1.024,48.73264531552775
1.025,48.73289064113015
1.026,48.73313596397249
1.027,48.733381284053365
1.028,48.73362660137136
1.029,48.73387191592509
1.03,48.73411722771314
1.031,48.734362536734125
1.032,48.734607842986634
1.033,48.73485314646927
1.034,48.735098447180626
1.035,48.735343745119316
1.036,48.73558904028392
1.037,48.73583433267306
1.038,48.73607962228532
1.039,48.73632490911929
1.04,48.7365701931736
1.041,48.73681547444683
1.042,48.73706075293757
1.043,48.73730602864444
1.044,48.73755130156603
1.045,48.73779657170094
1.046,48.73804183904777
1.047,48.73828710360512
1.048,48.73853236537158
1.049,48.738777624345765
1.05,48.739022880526264
1.051,48.739268133911686
1.052,48.73951338450062
1.053,48.73975863229167
1.054,48.74000387728343
1.055,48.740249119474505
1.056,48.7404943588635
1.057,48.74073959544901
1.058,48.740984829229625
1.059,48.741230060203954
1.06,48.741475288370594
1.061,48.741720513728154
1.062,48.74196573627522
1.063,48.742210956010396
1.064,48.742456172932286
1.065,48.74270138703948
1.066,48.74294659833058
1.067,48.7431918068042
1.068,48.74343701245892
1.069,48.74368221529335
1.07,48.74392741530608
1.071,48.74417261249572
1.072,48.74441780686087
1.073,48.744662998400116
1.074,48.74490818711207
1.075,48.745153372995325
1.076,48.74539855604849
1.077,48.745643736270154
1.078,48.745888913658916
1.079,48.74613408821339
1.08,48.746379259932155
1.081,48.746624428813824
1.082,48.74686959485701
1.083,48.74711475806028
1.084,48.74735991842225
1.085,48.747605075941514
1.086,48.747850230616685
1.087,48.748095382446344
1.088,48.74834053142911
1.089,48.74858567756357
1.09,48.74883082084832
1.091,48.74907596128197
1.092,48.74932109886311
1.093,48.74956623359035
1.094,48.749811365462286
1.095,48.75005649447751
1.096,48.75030162063462
1.097,48.75054674393224
1.098,48.75079186436894
1.099,48.75103698194333
1.1,48.75128209665403
1.101,48.751527208499596
1.102,48.75177231747866
1.103,48.75201742358982
1.104,48.75226252683166
1.105,48.75250762720279
1.106,48.7527527247018
1.107,48.75299781932731
1.108,48.7532429110779
1.109,48.75348799995217
1.11,48.75373308594873
1.111,48.75397816906618
1.112,48.75422324930311
1.113,48.75446832665812
1.114,48.75471340112982
1.115,48.7549584727168
1.116,48.755203541417664
1.117,48.755448607231
1.118,48.75569367015544
1.119,48.75593873018954
1.12,48.75618378733192
1.121,48.75642884158119
1.122,48.756673892935936
1.123,48.75691894139476
1.124,48.75716398695626
1.125,48.75740902961903
