counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54338,866,32776,32576,33407,32780,32781,32783,55897,286
54339,865,32776,32578,33373,32778,32781,32783,55895,287
54340,866,32777,32573,33420,32778,32781,32782,55897,288
54341,863,32777,32553,33392,32779,32781,32782,55898,287
54342,865,32776,32545,33354,32778,32781,32782,55897,289
54343,866,32777,32528,33415,32779,32782,32781,55897,287
54344,865,32775,32568,33398,32779,32781,32783,55898,287
54345,866,32777,32563,33354,32778,32781,32783,55902,287
54346,872,32776,32565,33413,32779,32781,32782,55896,287
54347,865,32777,32560,33404,32779,32781,32782,55897,289
54348,868,32776,32554,33346,32778,32781,32782,55898,289
54349,866,32776,32533,33418,32779,32781,32782,55897,287
54350,866,32776,32583,33384,32779,32782,32784,55899,288
54351,866,32777,32587,33343,32778,32781,32782,55898,287
54352,865,32777,32570,33414,32779,32781,32783,55899,288
54353,866,32777,32568,33389,32779,32781,32783,55899,288
54354,866,32776,32571,33357,32778,32780,32783,55899,289
54355,864,32775,32555,33419,32779,32781,32782,55898,288
54356,866,32776,32567,33407,32779,32781,32782,55898,288
54357,866,32776,32533,33375,32780,32781,32782,55898,288
54358,866,32776,32566,33375,32779,32781,32782,55897,287
54359,865,32776,32573,33408,32779,32781,32781,55898,287
54360,866,32776,32579,33382,32778,32782,32783,55898,289
54361,869,32776,32574,33340,32779,32780,32783,55898,288
54362,865,32777,32563,33416,32777,32781,32782,55899,288
54363,866,32776,32576,33396,32779,32781,32782,55898,288
54364,865,32776,32561,33361,32779,32782,32783,55898,288
54365,866,32777,32554,33422,32778,32781,32783,55898,287
54366,866,32775,32542,33404,32779,32782,32783,55897,287
54367,862,32777,32564,33372,32778,32782,32781,55898,288
54368,866,32776,32569,33368,32779,32781,32781,55898,288
54369,865,32776,32570,33410,32778,32781,32783,55897,288
54370,866,32777,32576,33383,32779,32782,32782,55898,288
54371,866,32777,32566,33343,32778,32781,32783,55897,288
54372,866,32776,32573,33412,32780,32782,32782,55896,287
54373,862,32776,32559,33390,32778,32781,32783,55902,288
54374,866,32775,32545,33354,32778,32781,32782,55897,286
54375,865,32776,32561,33414,32778,32782,32783,55898,290
54376,876,32776,32576,33385,32779,32781,32783,55897,288
54377,865,32776,32565,33364,32778,32782,32782,55899,289
54378,866,32776,32560,33410,32779,32781,32783,55898,289
54379,869,32775,32533,33360,32779,32781,32783,55897,289
54380,866,32776,32567,33419,32779,32781,32783,55896,286
54381,866,32777,32564,33381,32779,32782,32782,55897,288
54382,866,32777,32562,33427,32778,32782,32782,55896,288
54383,862,32776,32529,33395,32778,32781,32782,55900,288
54384,865,32777,32565,33352,32779,32781,32783,55898,288
54385,864,32777,32572,33420,32779,32781,32782,55896,288
54386,871,32776,32571,33372,32779,32781,32782,55897,288
54387,867,32776,32571,33423,32779,32781,32781,55898,289
54388,866,32776,32542,33407,32778,32781,32781,55898,288
54389,865,32777,32561,33364,32778,32781,32784,55897,288
54390,866,32775,32569,33417,32779,32781,32782,55897,290
54391,874,32776,32565,33385,32780,32782,32783,55899,287
54392,865,32776,32552,33365,32779,32781,32782,55898,290
54393,866,32775,32550,33417,32779,32780,32782,55894,287
54394,867,32776,32564,33352,32779,32780,32783,55896,288
54395,866,32775,32555,33416,32778,32781,32783,55898,288
54396,867,32775,32540,33362,32779,32781,32783,55899,288
54397,865,32776,32562,33414,32779,32781,32783,55897,286
