date,time,time_passed_since_start,Current Out 1,Current Out 2,Current In 1,Current In 2,Voltage,Lost Data
2026-02-25,14:37:05.983210,183494,-0.146249998,1.083749962,0.982499981,1.132499981,57.17025,0
2026-02-25,14:37:05.983210,184583,-0.104999995,0.941250038,1.125,0.915,57.17475,0
2026-02-25,14:37:05.983210,185670,-0.108749998,1.139999962,0.941250038,1.1625,57.17025,0
2026-02-25,14:37:11.466626,186805,-0.067500001,0.96,1.110000038,0.92625,57.17025,0
2026-02-25,14:37:11.466626,187892,0.57750001,1.169999981,0.963750076,1.203750038,57.141,0
2026-02-25,14:37:11.466626,188978,-0.078750002,1.038750076,1.023750019,1.083749962,57.17475,0
2026-02-25,14:37:11.466626,190066,-0.01875,0.952500057,1.128750038,0.91875,57.17025,0
2026-02-25,14:37:11.466626,191152,-0.05625,1.139999962,0.952500057,1.14375,57.168,0
2026-02-25,14:37:16.976944,192287,-0.048750001,0.94875,1.132499981,0.91875,57.1725,0
2026-02-25,14:37:16.976944,193376,-0.093750006,1.147499943,0.94875,1.18125,57.1635,0
2026-02-25,14:37:16.976944,194463,-0.044999999,0.95625,1.113750076,0.978750038,57.16125,0
2026-02-25,14:37:16.976944,195550,-0.048750001,0.9975,1.098750019,0.95625,57.1635,0
2026-02-25,14:37:16.976944,196639,-0.0375,1.13625,0.963750076,1.188750076,57.168,0
2026-02-25,14:37:22.438840,197787,0.311249995,0.941250038,1.132499981,0.92625,57.16575,0
2026-02-25,14:37:22.438840,198872,0.31875,1.005000019,1.0875,0.978750038,57.17025,0
2026-02-25,14:37:22.438840,199957,-0.0075,1.151249981,0.952500057,1.169999981,57.15675,0
2026-02-25,14:37:22.438840,201043,0.15375,1.094999981,0.989999962,1.139999962,57.1545,0
2026-02-25,14:37:22.438840,202128,0.232500005,0.96,1.13625,0.941250038,57.16125,0
2026-02-25,14:37:27.934365,203263,0.43125,1.139999962,0.95625,1.177500057,57.17475,0
2026-02-25,14:37:27.934365,204349,0.168750012,0.952500057,1.139999962,0.96,57.16125,0
2026-02-25,14:37:27.934365,205435,0.0375,1.00875,1.0875,0.95625,57.16575,0
2026-02-25,14:37:27.934365,206520,0.101250005,1.155000019,0.95625,1.166250038,57.15225,0
2026-02-25,14:37:27.934365,207605,0.217499995,1.121250057,0.96,1.173750019,57.16125,0
2026-02-25,14:37:33.412738,208743,0.104999995,1.147499943,0.94875,1.18125,57.159,0
2026-02-25,14:37:33.412738,209828,-0.086249995,1.05375,1.016250038,1.083749962,57.168,0
2026-02-25,14:37:33.412738,210916,-0.033750001,0.94875,1.14375,0.91875,57.17025,0
2026-02-25,14:37:33.412738,212003,-0.06375,1.147499943,0.941250038,1.177500057,57.168,0
2026-02-25,14:37:33.412738,213090,-0.06,1.0425,1.03125,1.076249981,57.16575,0
2026-02-25,14:37:38.903126,214226,-0.06375,1.155000019,0.94875,1.188750076,57.168,0
2026-02-25,14:37:38.903126,215314,-0.05625,0.952500057,1.121250057,0.95625,57.168,0
2026-02-25,14:37:38.903126,216401,-0.05625,1.005000019,1.072499943,0.96,57.16575,0
2026-02-25,14:37:38.903126,217488,-0.078750002,1.139999962,0.941250038,1.18125,57.168,0
2026-02-25,14:37:38.903126,218577,-0.06375,0.930000019,1.139999962,0.915,57.168,0
2026-02-25,14:37:44.385250,219715,-0.06,0.94875,1.125,0.944999981,57.168,0
2026-02-25,14:37:44.385250,220804,-0.015,1.083749962,1.0125,1.05375,57.1635,0
2026-02-25,14:37:44.385250,221890,-0.0375,1.139999962,0.944999981,1.177500057,57.159,0
2026-02-25,14:37:44.385250,222977,-0.052499998,0.941250038,1.132499981,0.933749962,57.17475,0
2026-02-25,14:37:44.385250,224064,-0.06375,1.035000038,1.057499981,1.00875,57.168,0
2026-02-25,14:37:49.866614,225199,0.101250005,0.941250038,1.147499943,0.907499981,57.1635,0
2026-02-25,14:37:49.866614,226284,0.078750002,1.005000019,1.091250038,0.963750076,57.16575,0
2026-02-25,14:37:49.866614,227371,-0.123749995,1.139999962,0.9375,1.188750076,57.1545,0
2026-02-25,14:37:49.866614,228458,-0.067500001,0.975,1.091250038,1.001249981,57.168,0
2026-02-25,14:37:49.866614,229545,-0.044999999,0.952500057,1.128750038,0.930000019,57.16575,0
2026-02-25,14:37:55.346515,230681,-0.05625,0.941250038,1.132499981,0.92625,57.16575,0
2026-02-25,14:37:55.346515,231769,-0.048750001,1.027500057,1.061250019,1.005000019,57.168,0
2026-02-25,14:37:55.346515,232856,-0.071249998,1.14375,0.941250038,1.185000038,57.1635,0
2026-02-25,14:37:55.346515,233944,-0.071249998,0.933749962,1.14375,0.911250019,57.17025,0
2026-02-25,14:37:55.346515,235031,-0.041249999,1.0425,1.05375,1.0125,57.1725,0
2026-02-25,14:38:00.827553,236166,-0.048750001,0.933749962,1.14375,0.915,57.17025,0
2026-02-25,14:38:00.827553,237254,-0.06,1.072499943,1.03125,1.038750076,57.168,0
2026-02-25,14:38:00.827553,238341,-0.093750006,1.13625,0.944999981,1.18125,57.1635,0
2026-02-25,14:38:00.827553,239428,-0.097500002,0.9375,1.128750038,0.92625,57.168,0
2026-02-25,14:38:00.827553,240515,-0.05625,1.0125,1.072499943,0.986250019,57.168,0
2026-02-25,14:38:06.342166,241650,-0.048750001,0.941250038,1.132499981,0.922500038,57.168,0
2026-02-25,14:38:06.342166,242739,-0.048750001,1.102500057,0.989999962,1.091250038,57.16575,0
2026-02-25,14:38:06.342166,243826,-0.089999998,1.121250057,0.952500057,1.169999981,57.1635,0
2026-02-25,14:38:06.342166,244913,-0.048750001,0.944999981,1.151249981,0.915,57.16575,0
2026-02-25,14:38:06.342166,246002,-0.06,1.113750076,0.975,1.121250057,57.16125,0
2026-02-25,14:38:11.822147,247157,-0.026249999,0.94875,1.13625,0.911250019,57.168,0
2026-02-25,14:38:11.822147,248244,-0.078750002,1.110000038,0.978750038,1.132499981,57.16575,0
2026-02-25,14:38:11.822147,249331,-0.041249999,1.06875,1.005000019,1.110000038,57.1635,0
2026-02-25,14:38:11.822147,250418,-0.0375,0.941250038,1.139999962,0.92625,57.16575,0
2026-02-25,14:38:11.822147,251507,-0.082499999,1.147499943,0.94875,1.18125,57.1635,0
2026-02-25,14:38:17.306321,252642,-0.0375,0.97125,1.128750038,0.92625,57.16575,0
2026-02-25,14:38:17.306321,253729,-0.078750002,1.1625,0.944999981,1.18125,57.16125,0
2026-02-25,14:38:17.306321,254818,-0.082499999,0.95625,1.128750038,0.963750076,57.16575,0
2026-02-25,14:38:17.306321,255905,-0.026249999,1.0125,1.091250038,0.97125,57.1635,0
2026-02-25,14:38:17.306321,256991,-0.093750006,1.151249981,0.933749962,1.188750076,57.16575,0
2026-02-25,14:38:22.820319,258127,-0.071249998,1.083749962,1.027500057,1.046250057,57.168,0
2026-02-25,14:38:22.820319,259214,-0.089999998,1.147499943,0.952500057,1.177500057,57.16575,0
2026-02-25,14:38:22.820319,260302,-0.089999998,0.941250038,1.147499943,0.91875,57.16575,0
2026-02-25,14:38:22.820319,261390,-0.067500001,1.128750038,0.982499981,1.125,57.16575,0
2026-02-25,14:38:22.820319,262477,-0.071249998,1.102500057,0.97125,1.158749962,57.168,0
2026-02-25,14:38:28.296942,263633,-0.067500001,1.155000019,0.941250038,1.169999981,57.1635,0
2026-02-25,14:38:28.296942,264720,-0.089999998,1.064999962,1.00875,1.110000038,57.16575,0
2026-02-25,14:38:28.296942,265807,-0.071249998,0.941250038,1.147499943,0.907499981,57.168,0
2026-02-25,14:38:28.296942,266896,-0.048750001,1.151249981,0.933749962,1.177500057,57.16575,0
2026-02-25,14:38:28.296942,267983,-0.082499999,1.072499943,1.001249981,1.110000038,57.168,0
2026-02-25,14:38:33.790965,269118,-0.044999999,1.1625,0.944999981,1.185000038,57.1635,0
2026-02-25,14:38:33.790965,270206,-0.082499999,1.05375,1.035000038,1.098750019,57.168,0
2026-02-25,14:38:33.790965,271293,-0.01875,0.941250038,1.147499943,0.91875,57.168,0
2026-02-25,14:38:33.790965,272379,-0.067500001,1.110000038,0.9975,1.094999981,57.168,0
2026-02-25,14:38:33.790965,273468,-0.082499999,1.080000019,0.9975,1.128750038,57.16575,0
2026-02-25,14:38:39.282084,274604,-0.048750001,1.158749962,0.9375,1.185000038,57.16575,0
2026-02-25,14:38:39.282084,275692,-0.06,0.95625,1.117500019,0.96,57.16575,0
2026-02-25,14:38:39.282084,276779,-0.067500001,0.99375,1.098750019,0.95625,57.168,0
2026-02-25,14:38:39.282084,277867,-0.075,1.151249981,0.941250038,1.192500019,57.16575,0
2026-02-25,14:38:39.282084,278954,-0.093750006,0.978750038,1.091250038,0.9975,57.168,0
2026-02-25,14:38:44.761744,280103,-0.06375,1.027500057,1.072499943,1.005000019,57.168,0
2026-02-25,14:38:44.761744,281190,-0.097500002,1.14375,0.9375,1.185000038,57.16575,0
2026-02-25,14:38:44.761744,282278,-0.078750002,0.9375,1.14375,0.91875,57.168,0
2026-02-25,14:38:44.761744,283366,-0.05625,1.061250019,1.046250057,1.027500057,57.16575,0
2026-02-25,14:38:44.761744,284453,-0.06375,1.14375,0.944999981,1.18125,57.1635,0
2026-02-25,14:38:50.269356,285589,-0.0375,1.13625,0.95625,1.139999962,57.16575,0
2026-02-25,14:38:50.269356,286676,-0.052499998,1.094999981,0.982499981,1.14375,57.16575,0
2026-02-25,14:38:50.269356,287763,-0.067500001,0.9375,1.147499943,0.907499981,57.168,0
2026-02-25,14:38:50.269356,288850,-0.06375,1.102500057,0.9975,1.083749962,57.168,0
2026-02-25,14:38:50.269356,289938,-0.067500001,1.139999962,0.94875,1.18125,57.1635,0
2026-02-25,14:38:55.747165,291084,-0.075,0.933749962,1.151249981,0.92625,57.16575,0
2026-02-25,14:38:55.747165,292171,-0.044999999,1.02,1.076249981,0.989999962,57.16575,0
2026-02-25,14:38:55.747165,293258,-0.082499999,1.155000019,0.941250038,1.196250057,57.16575,0
2026-02-25,14:38:55.747165,294347,-0.071249998,0.933749962,1.147499943,0.915,57.168,0
2026-02-25,14:38:55.747165,295434,-0.06375,1.0425,1.061250019,1.00875,57.16575,0
2026-02-25,14:39:01.235270,296569,-0.0375,0.92625,1.155000019,0.911250019,57.168,0
2026-02-25,14:39:01.235270,297656,-0.05625,1.06875,1.035000038,1.03125,57.16575,0
2026-02-25,14:39:01.235270,298743,-0.101250005,1.147499943,0.933749962,1.192500019,57.1635,0
2026-02-25,14:39:01.235270,299830,-0.03,0.9375,1.147499943,0.92625,57.16575,0
2026-02-25,14:39:01.235270,300918,-0.067500001,1.046250057,1.061250019,1.00875,57.16575,0
2026-02-25,14:39:06.715094,302053,-0.052499998,0.933749962,1.155000019,0.907499981,57.17025,0
2026-02-25,14:39:06.715094,303142,-0.082499999,1.125,0.967500019,1.128750038,57.16575,0
2026-02-25,14:39:06.715094,304229,-0.1125,1.102500057,0.97125,1.166250038,57.16575,0
2026-02-25,14:39:06.715094,305316,-0.06,0.930000019,1.158749962,0.90375,57.16575,0
2026-02-25,14:39:06.715094,306405,-0.048750001,1.151249981,0.952500057,1.169999981,57.16575,0
2026-02-25,14:39:12.197215,307540,-0.067500001,0.941250038,1.151249981,0.91875,57.168,0
2026-02-25,14:39:12.197215,308627,-0.06375,1.158749962,0.941250038,1.177500057,57.16575,0
2026-02-25,14:39:12.197215,309716,-0.071249998,0.982499981,1.0875,1.005000019,57.16575,0
2026-02-25,14:39:12.197215,310803,-0.05625,0.944999981,1.128750038,0.915,57.168,0
2026-02-25,14:39:12.197215,311890,-0.082499999,1.158749962,0.944999981,1.18125,57.16575,0
2026-02-25,14:39:17.705210,313026,-0.022499999,1.016250038,1.083749962,0.982499981,57.16575,0
2026-02-25,14:39:17.705210,314112,-0.116250002,1.158749962,0.930000019,1.2,57.16575,0
2026-02-25,14:39:17.705210,315200,-0.078750002,1.03125,1.05,1.076249981,57.16575,0
2026-02-25,14:39:17.705210,316288,-0.06,0.97125,1.121250057,0.930000019,57.16575,0
2026-02-25,14:39:17.705210,317375,-0.071249998,1.158749962,0.930000019,1.185000038,57.1635,0
2026-02-25,14:39:23.182749,318521,-0.082499999,1.076249981,1.001249981,1.110000038,57.16575,0
2026-02-25,14:39:23.182749,319609,-0.05625,0.933749962,1.147499943,0.90375,57.16575,0
2026-02-25,14:39:23.182749,320696,-0.067500001,1.110000038,0.982499981,1.10625,57.1635,0
2026-02-25,14:39:23.182749,321784,-0.052499998,1.076249981,0.9975,1.125,57.168,0
2026-02-25,14:39:23.182749,322871,-0.06375,0.933749962,1.151249981,0.896249962,57.16575,0
2026-02-25,14:39:28.671314,324006,-0.086249995,1.083749962,1.00875,1.132499981,57.16575,0
2026-02-25,14:39:28.671314,325094,-0.06,0.9375,1.14375,0.911250019,57.168,0
2026-02-25,14:39:28.671314,326181,-0.078750002,1.121250057,0.975,1.125,57.16575,0
2026-02-25,14:39:28.671314,327268,-0.101250005,1.121250057,0.952500057,1.177500057,57.16575,0
2026-02-25,14:39:28.671314,328357,-0.05625,0.933749962,1.158749962,0.90375,57.168,0
2026-02-25,14:39:34.149042,329492,-0.101250005,1.064999962,1.016250038,1.113750076,57.16575,0
2026-02-25,14:39:34.149042,330581,-0.071249998,0.944999981,1.13625,0.91875,57.16575,0
2026-02-25,14:39:34.149042,331668,-0.05625,1.1625,0.933749962,1.18125,57.1635,0
2026-02-25,14:39:34.149042,332755,-0.05625,1.064999962,1.0125,1.098750019,57.16575,0
2026-02-25,14:39:34.149042,333842,-0.03,0.930000019,1.147499943,0.90375,57.168,0
2026-02-25,14:39:39.635862,334976,-0.097500002,1.080000019,0.99375,1.117500019,57.16575,0
2026-02-25,14:39:39.635862,336063,-0.086249995,0.92625,1.147499943,0.90375,57.168,0
2026-02-25,14:39:39.635862,337152,-0.078750002,1.151249981,0.944999981,1.1625,57.1635,0
2026-02-25,14:39:39.635862,338239,-0.1125,1.076249981,0.99375,1.117500019,57.1635,0
2026-02-25,14:39:39.635862,339326,-0.071249998,0.933749962,1.14375,0.9,57.17025,0
2026-02-25,14:39:45.149325,340462,-0.06375,1.005000019,1.05375,1.05375,57.168,0
2026-02-25,14:39:45.149325,341549,-0.041249999,0.9375,1.14375,0.907499981,57.16575,0
2026-02-25,14:39:45.149325,342637,-0.093750006,1.147499943,0.95625,1.147499943,57.16575,0
2026-02-25,14:39:45.149325,343725,-0.1125,1.038750076,1.023750019,1.083749962,57.1635,0
2026-02-25,14:39:45.149325,344812,-0.06375,0.922500038,1.147499943,0.911250019,57.168,0
2026-02-25,14:39:50.625775,345966,-0.086249995,1.117500019,0.96,1.166250038,57.1635,0
2026-02-25,14:39:50.625775,347053,-0.0375,0.930000019,1.147499943,0.907499981,57.16575,0
2026-02-25,14:39:50.625775,348140,-0.052499998,1.046250057,1.05375,1.0125,57.16575,0
2026-02-25,14:39:50.625775,349228,-0.104999995,1.125,0.94875,1.173750019,57.16575,0
2026-02-25,14:39:50.625775,350315,-0.06,0.933749962,1.147499943,0.915,57.16575,0
2026-02-25,14:39:56.120379,351450,-0.086249995,1.13625,0.952500057,1.185000038,57.16575,0
2026-02-25,14:39:56.120379,352538,-0.078750002,0.92625,1.151249981,0.90375,57.168,0
2026-02-25,14:39:56.120379,353625,-0.06375,1.072499943,1.023750019,1.035000038,57.16575,0
2026-02-25,14:39:56.120379,354712,-0.101250005,1.14375,0.9375,1.188750076,57.16575,0
2026-02-25,14:39:56.120379,355802,-0.067500001,0.933749962,1.155000019,0.90375,57.16575,0
2026-02-25,14:40:01.593251,356937,-0.104999995,1.072499943,1.001249981,1.121250057,57.16575,0
2026-02-25,14:40:01.593251,358026,-0.022499999,0.944999981,1.14375,0.911250019,57.168,0
2026-02-25,14:40:01.593251,359112,-0.041249999,1.128750038,0.967500019,1.132499981,57.168,0
2026-02-25,14:40:01.593251,360199,-0.078750002,1.117500019,0.96,1.173750019,57.16575,0
2026-02-25,14:40:01.593251,361287,-0.078750002,0.922500038,1.147499943,0.907499981,57.16575,0
2026-02-25,14:40:07.094575,362422,-0.086249995,1.132499981,0.9375,1.169999981,57.16125,0
2026-02-25,14:40:07.094575,363509,-0.078750002,0.930000019,1.147499943,0.911250019,57.1635,0
2026-02-25,14:40:07.094575,364597,-0.071249998,1.102500057,1.001249981,1.072499943,57.16575,0
2026-02-25,14:40:07.094575,365684,-0.101250005,1.14375,0.941250038,1.177500057,57.1635,0
2026-02-25,14:40:07.094575,366772,-0.097500002,0.9375,1.139999962,0.92625,57.16575,0
2026-02-25,14:40:12.597072,367913,-0.06375,0.92625,1.151249981,0.911250019,57.16575,0
2026-02-25,14:40:12.597072,369000,-0.101250005,1.038750076,1.064999962,1.001249981,57.16575,0
2026-02-25,14:40:12.597072,370088,-0.082499999,1.155000019,0.9375,1.2,57.168,0
2026-02-25,14:40:12.597072,371176,-0.067500001,0.930000019,1.139999962,0.92625,57.1635,0
2026-02-25,14:40:12.597072,372263,-0.078750002,1.0125,1.080000019,0.982499981,57.16575,0
2026-02-25,14:40:18.074784,373416,-0.089999998,0.982499981,1.091250038,1.00875,57.1635,0
2026-02-25,14:40:18.074784,374503,-0.05625,0.94875,1.14375,0.911250019,57.16575,0
2026-02-25,14:40:18.074784,375590,-0.067500001,1.158749962,0.933749962,1.18125,57.16575,0
2026-02-25,14:40:18.074784,376679,-0.067500001,0.97125,1.10625,0.982499981,57.16575,0
2026-02-25,14:40:18.074784,377766,-0.05625,0.963750076,1.128750038,0.915,57.16575,0
2026-02-25,14:40:23.559196,378901,-0.071249998,0.96,1.110000038,0.963750076,57.16575,0
2026-02-25,14:40:23.559196,379988,-0.06,0.975,1.113750076,0.92625,57.16575,0
2026-02-25,14:40:23.559196,381075,-0.082499999,1.158749962,0.930000019,1.192500019,57.16575,0
2026-02-25,14:40:23.559196,382162,-0.078750002,1.001249981,1.064999962,1.0425,57.1635,0
2026-02-25,14:40:23.559196,383251,-0.082499999,0.9975,1.094999981,0.963750076,57.168,0
2026-02-25,14:40:29.040906,384386,-0.067500001,0.941250038,1.13625,0.941250038,57.16575,0
2026-02-25,14:40:29.040906,385475,-0.067500001,1.072499943,1.03125,1.038750076,57.16575,0
2026-02-25,14:40:29.040906,386562,-0.093750006,1.14375,0.9375,1.185000038,57.1635,0
2026-02-25,14:40:29.040906,387649,-0.097500002,0.933749962,1.13625,0.933749962,57.16575,0
2026-02-25,14:40:29.040906,388738,-0.052499998,1.083749962,1.0125,1.0425,57.1635,0
2026-02-25,14:40:34.528010,389873,-0.067500001,0.930000019,1.151249981,0.9,57.16575,0
2026-02-25,14:40:34.528010,390960,-0.06,1.072499943,1.023750019,1.0425,57.16575,0
2026-02-25,14:40:34.528010,392048,-0.097500002,1.10625,0.97125,1.158749962,57.1635,0
2026-02-25,14:40:34.528010,393136,-0.067500001,0.930000019,1.151249981,0.907499981,57.168,0
2026-02-25,14:40:34.528010,394223,-0.052499998,1.064999962,1.038750076,1.027500057,57.16575,0
2026-02-25,14:40:40.028628,395359,-0.052499998,0.933749962,1.147499943,0.90375,57.16575,0
2026-02-25,14:40:40.028628,396446,-0.093750006,1.121250057,0.975,1.117500019,57.1635,0
2026-02-25,14:40:40.028628,397534,-0.089999998,1.083749962,0.99375,1.151249981,57.16575,0
2026-02-25,14:40:40.028628,398621,-0.052499998,0.933749962,1.1625,0.90375,57.16575,0
2026-02-25,14:40:40.028628,399708,-0.089999998,1.083749962,1.0125,1.057499981,57.1635,0
2026-02-25,14:40:45.500893,400848,-0.06,1.016250038,1.080000019,0.989999962,57.168,0
2026-02-25,14:40:45.500893,401935,-0.06375,1.151249981,0.930000019,1.192500019,57.16575,0
2026-02-25,14:40:45.500893,403022,-0.093750006,0.97125,1.094999981,0.989999962,57.1635,0
2026-02-25,14:40:45.500893,404111,-0.078750002,1.00875,1.080000019,0.97125,57.1635,0
2026-02-25,14:40:45.500893,405198,-0.097500002,1.151249981,0.930000019,1.2,57.16125,0
2026-02-25,14:40:50.998298,406335,-0.078750002,1.0875,1.0125,1.072499943,57.16575,0
2026-02-25,14:40:50.998298,407422,-0.097500002,1.132499981,0.94875,1.177500057,57.1635,0
2026-02-25,14:40:50.998298,408509,-0.086249995,0.922500038,1.155000019,0.907499981,57.16575,0
2026-02-25,14:40:50.998298,409597,-0.041249999,1.0425,1.064999962,1.005000019,57.1635,0
2026-02-25,14:40:50.998298,410685,-0.082499999,1.125,0.94875,1.177500057,57.1635,0
2026-02-25,14:40:56.475586,411820,-0.082499999,1.128750038,0.975,1.125,57.1635,0
2026-02-25,14:40:56.475586,412909,-0.108749998,1.064999962,1.0125,1.102500057,57.1635,0
2026-02-25,14:40:56.475586,413996,-0.071249998,0.933749962,1.147499943,0.90375,57.1635,0
2026-02-25,14:40:56.475586,415083,-0.078750002,1.13625,0.963750076,1.132499981,57.1635,0
2026-02-25,14:40:56.475586,416172,-0.082499999,1.072499943,1.02,1.10625,57.1635,0
2026-02-25,14:41:01.961567,417306,-0.108749998,1.155000019,0.933749962,1.18125,57.1635,0
2026-02-25,14:41:01.961567,418394,-0.12,1.046250057,1.023750019,1.091250038,57.1635,0
2026-02-25,14:41:01.961567,419482,-0.052499998,0.96,1.13625,0.915,57.16575,0
2026-02-25,14:41:01.961567,420569,-0.075,1.1625,0.933749962,1.18125,57.1635,0
2026-02-25,14:41:01.961567,421656,-0.089999998,1.0425,1.023750019,1.083749962,57.16125,0
2026-02-25,14:41:07.505317,422793,-0.089999998,1.155000019,0.933749962,1.188750076,57.1635,0
2026-02-25,14:41:07.505317,423880,-0.082499999,0.96,1.113750076,0.975,57.16575,0
2026-02-25,14:41:07.505317,424967,-0.052499998,0.978750038,1.113750076,0.933749962,57.16575,0
2026-02-25,14:41:07.505317,426056,-0.075,1.155000019,0.9375,1.196250057,57.1635,0
2026-02-25,14:41:07.505317,427143,-0.067500001,0.941250038,1.139999962,0.944999981,57.1635,0
2026-02-25,14:41:13.022150,428326,-0.06,0.930000019,1.158749962,0.9,57.16575,0
2026-02-25,14:41:13.022150,429413,-0.052499998,1.094999981,1.00875,1.064999962,57.1635,0
2026-02-25,14:41:13.022150,430502,-0.097500002,1.072499943,1.001249981,1.128750038,57.1635,0
2026-02-25,14:41:13.022150,431590,-0.041249999,0.9375,1.14375,0.90375,57.1635,0
2026-02-25,14:41:13.022150,432677,-0.078750002,1.125,0.963750076,1.132499981,57.1635,0
2026-02-25,14:41:18.536539,433843,-0.086249995,1.14375,0.94875,1.18125,57.1635,0
2026-02-25,14:41:18.536539,434930,-0.071249998,0.930000019,1.151249981,0.911250019,57.16575,0
2026-02-25,14:41:18.536539,436017,-0.041249999,1.02,1.072499943,0.99375,57.16575,0
2026-02-25,14:41:18.536539,437106,-0.06,1.147499943,0.94875,1.177500057,57.16125,0
2026-02-25,14:41:18.536539,438193,-0.075,0.930000019,1.147499943,0.91875,57.16125,0
2026-02-25,14:41:24.031118,439358,-0.044999999,0.941250038,1.139999962,0.911250019,57.16575,0
2026-02-25,14:41:24.031118,440445,-0.06,1.155000019,0.933749962,1.173750019,57.1635,0
2026-02-25,14:41:24.031118,441532,-0.093750006,1.06875,1.00875,1.10625,57.16575,0
2026-02-25,14:41:24.031118,442621,-0.078750002,0.941250038,1.14375,0.911250019,57.16575,0
2026-02-25,14:41:24.031118,443708,-0.097500002,1.158749962,0.933749962,1.18125,57.1635,0
2026-02-25,14:41:29.530269,444876,-0.101250005,1.00875,1.057499981,1.05375,57.1635,0
2026-02-25,14:41:29.530269,445963,-0.06,0.9375,1.14375,0.915,57.1635,0
2026-02-25,14:41:29.530269,447050,-0.078750002,1.151249981,0.941250038,1.177500057,57.16125,0
2026-02-25,14:41:29.530269,448139,-0.075,0.982499981,1.091250038,1.00875,57.1635,0
2026-02-25,14:41:29.530269,449226,-0.06375,0.952500057,1.139999962,0.91875,57.16575,0
2026-02-25,14:41:35.044112,450361,-0.101250005,0.967500019,1.102500057,0.982499981,57.16575,0
2026-02-25,14:41:35.044112,451450,-0.086249995,1.02,1.080000019,0.986250019,57.1635,0
2026-02-25,14:41:35.044112,452537,-0.089999998,1.151249981,0.933749962,1.192500019,57.16575,0
2026-02-25,14:41:35.044112,453624,-0.078750002,0.967500019,1.0875,0.989999962,57.1635,0
2026-02-25,14:41:35.044112,454713,-0.044999999,1.0125,1.083749962,0.97125,57.16575,0
2026-02-25,14:41:40.563664,455867,-0.101250005,0.94875,1.125,0.96,57.1635,0
2026-02-25,14:41:40.563664,456956,-0.078750002,1.02,1.06875,0.9975,57.1635,0
2026-02-25,14:41:40.563664,458043,-0.097500002,1.155000019,0.933749962,1.192500019,57.15675,0
2026-02-25,14:41:40.563664,459130,-0.075,0.97125,1.102500057,0.99375,57.16575,0
2026-02-25,14:41:40.563664,460219,-0.01125,1.0125,1.0875,0.975,57.1635,0
2026-02-25,14:41:46.041310,461387,-0.116250002,1.14375,0.933749962,1.188750076,57.159,0
2026-02-25,14:41:46.041310,462476,-0.075,0.92625,1.151249981,0.90375,57.16575,0
2026-02-25,14:41:46.041310,463563,-0.0375,1.080000019,1.023750019,1.0425,57.16125,0
2026-02-25,14:41:46.041310,464650,-0.097500002,1.14375,0.9375,1.18125,57.16125,0
2026-02-25,14:41:46.041310,465737,-0.05625,0.9375,1.139999962,0.92625,57.16125,0
2026-02-25,14:41:51.537854,466872,-0.086249995,1.14375,0.941250038,1.185000038,57.159,0
2026-02-25,14:41:51.537854,467959,-0.086249995,0.9375,1.13625,0.92625,57.16575,0
2026-02-25,14:41:51.537854,469048,-0.06375,1.080000019,1.023750019,1.038750076,57.16125,0
2026-02-25,14:41:51.537854,470135,-0.086249995,1.155000019,0.9375,1.169999981,57.16575,0
2026-02-25,14:41:51.537854,471222,-0.082499999,0.944999981,1.13625,0.941250038,57.16125,0
2026-02-25,14:41:57.062424,472361,-0.05625,1.02,1.05,1.061250019,57.16125,0
2026-02-25,14:41:57.062424,473448,-0.06375,0.933749962,1.155000019,0.907499981,57.16575,0
2026-02-25,14:41:57.062424,474536,-0.093750006,1.155000019,0.952500057,1.169999981,57.1635,0
2026-02-25,14:41:57.062424,475623,-0.078750002,1.076249981,0.99375,1.125,57.159,0
2026-02-25,14:41:57.062424,476710,-0.075,0.92625,1.151249981,0.9,57.16575,0
2026-02-25,14:42:02.559297,477890,-0.06375,0.933749962,1.147499943,0.91875,57.1635,0
2026-02-25,14:42:02.559297,478977,-0.05625,1.0125,1.080000019,0.986250019,57.168,0
2026-02-25,14:42:02.559297,480065,-0.086249995,1.158749962,0.941250038,1.192500019,57.1635,0
2026-02-25,14:42:02.559297,481153,-0.03,0.933749962,1.13625,0.92625,57.1635,0
2026-02-25,14:42:02.559297,482239,-0.06,0.97125,1.121250057,0.92625,57.1635,0
2026-02-25,14:42:08.031328,483384,-0.06375,1.125,0.978750038,1.125,57.15675,0
2026-02-25,14:42:08.031328,484471,-0.089999998,1.121250057,0.967500019,1.1625,57.168,0
2026-02-25,14:42:08.031328,485558,-0.093750006,0.9375,1.147499943,0.9,57.16125,0
2026-02-25,14:42:08.031328,486647,-0.06375,1.132499981,0.963750076,1.139999962,57.16575,0
2026-02-25,14:42:08.031328,487734,-0.082499999,1.102500057,0.97125,1.158749962,57.16125,0
2026-02-25,14:42:13.537571,488869,-0.044999999,1.14375,0.95625,1.14375,57.159,0
2026-02-25,14:42:13.537571,489957,-0.086249995,1.027500057,1.05,1.061250019,57.159,0
2026-02-25,14:42:13.537571,491045,-0.0375,0.9375,1.14375,0.90375,57.168,0
2026-02-25,14:42:13.537571,492132,-0.082499999,1.158749962,0.941250038,1.169999981,57.159,0
2026-02-25,14:42:13.537571,493220,-0.086249995,0.99375,1.080000019,1.023750019,57.159,0
2026-02-25,14:42:19.011987,494364,-0.086249995,0.930000019,1.14375,0.915,57.1635,0
