Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:32:52.122346,4607,83,0.31125,85,0.31875,4,0.009,0
2026-03-17,00:32:52.122346,4638,87,0.32625,90,0.3375,3,0.00675,0
2026-03-17,00:32:52.122346,4670,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:32:52.122346,4701,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,4732,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:32:52.122346,4764,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,4795,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,4827,88,0.33,92,0.345,4,0.009,0
2026-03-17,00:32:52.122346,4858,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:32:52.122346,4889,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:32:52.122346,4921,88,0.33,94,0.3525,4,0.009,0
2026-03-17,00:32:52.122346,4952,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:52.122346,4984,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:52.122346,5015,91,0.34125,92,0.345,4,0.009,0
2026-03-17,00:32:52.122346,5047,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:32:52.122346,5078,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,5109,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:32:52.122346,5141,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:32:52.122346,5172,92,0.345,92,0.345,5,0.01125,0
2026-03-17,00:32:52.122346,5203,91,0.34125,95,0.35625,5,0.01125,0
2026-03-17,00:32:52.122346,5235,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:32:52.122346,5267,92,0.345,95,0.35625,2,0.0045,0
2026-03-17,00:32:52.122346,5298,92,0.345,94,0.3525,3,0.00675,0
2026-03-17,00:32:54.562303,5476,29,0.10875,47,0.17625,3,0.00675,0
2026-03-17,00:32:54.562303,5508,75,0.28125,80,0.3,4,0.009,0
2026-03-17,00:32:54.562303,5542,82,0.3075,85,0.31875,3,0.00675,0
2026-03-17,00:32:54.562303,5574,87,0.32625,90,0.3375,3,0.00675,0
2026-03-17,00:32:54.562303,5606,89,0.33375,92,0.345,3,0.00675,0
2026-03-17,00:32:54.562303,5638,88,0.33,92,0.345,3,0.00675,0
2026-03-17,00:32:54.562303,5669,91,0.34125,92,0.345,3,0.00675,0
2026-03-17,00:32:54.562303,5700,92,0.345,95,0.35625,3,0.00675,0
2026-03-17,00:32:54.562303,5732,89,0.33375,93,0.34875,4,0.009,0
2026-03-17,00:32:54.562303,5763,89,0.33375,93,0.34875,5,0.01125,0
2026-03-17,00:32:54.562303,5795,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:32:54.562303,5826,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:32:54.562303,5857,89,0.33375,93,0.34875,4,0.009,0
2026-03-17,00:32:54.562303,5889,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:32:54.562303,5920,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:32:54.562303,5952,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:32:54.562303,5983,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:32:54.562303,6014,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:32:54.562303,6046,89,0.33375,93,0.34875,4,0.009,0
2026-03-17,00:32:54.562303,6077,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:32:54.562303,6109,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:32:54.562303,6140,90,0.3375,93,0.34875,5,0.01125,0
2026-03-17,00:32:54.562303,6172,88,0.33,93,0.34875,3,0.00675,0
2026-03-17,00:32:54.562303,6203,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:32:54.562303,6234,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,7919,30,0.1125,45,0.16875,4,0.009,0
2026-03-17,00:33:07.163946,7951,74,0.2775,78,0.2925,3,0.00675,0
2026-03-17,00:33:07.163946,7983,85,0.31875,87,0.32625,4,0.009,0
2026-03-17,00:33:07.163946,8015,87,0.32625,89,0.33375,4,0.009,0
2026-03-17,00:33:07.163946,8046,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,8078,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,8110,87,0.32625,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,8141,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,8172,91,0.34125,93,0.34875,2,0.0045,0
2026-03-17,00:33:07.163946,8204,90,0.3375,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,8235,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,8267,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,8298,88,0.33,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,8330,91,0.34125,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8361,91,0.34125,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8392,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,8424,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8455,92,0.345,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8486,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:33:07.163946,8518,88,0.33,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8549,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:33:07.163946,8581,91,0.34125,93,0.34875,6,0.0135,0
2026-03-17,00:33:07.163946,8612,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,8644,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,8675,93,0.34875,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,10053,27,0.10125,48,0.18,3,0.00675,0
2026-03-17,00:33:07.163946,10175,30,0.1125,48,0.18,4,0.009,0
2026-03-17,00:33:07.163946,10206,75,0.28125,81,0.30375,4,0.009,0
