date,time,time_passed_since_start,Volt Reading 1,Current Out 1,Volt Reading 2,Current Out 2,Volt Reading 3,Current In 1,Volt Reading 4,Current In 2,Voltage,Lost Data
2026-02-25,16:47:03.498960,466902,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:47:03.498960,467980,0,0,0,0,0,0,0,0,57.99812,0
2026-02-25,16:47:03.498960,469059,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:47:08.966333,470678,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:08.966333,471756,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:08.966333,472834,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:08.966333,473911,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:08.966333,474991,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:14.475437,476189,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:14.475437,477268,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:14.475437,478346,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:14.475437,479424,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:14.475437,480501,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:20.311285,481661,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:20.311285,482738,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:20.311285,483818,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:20.311285,484896,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:20.311285,485974,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:26.034775,487494,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:26.034775,488572,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:26.034775,489649,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:26.034775,490727,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:26.034775,491806,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:31.480485,493214,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:31.480485,494292,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:31.480485,495369,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:31.480485,496447,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:31.480485,497526,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:36.990492,498676,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:36.990492,499754,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:36.990492,500832,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:36.990492,501910,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:36.990492,502987,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:43.018778,504169,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:43.018778,505247,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:43.018778,506326,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:43.018778,507404,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:43.018778,508482,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:48.577524,510200,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:48.577524,511279,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:48.577524,512356,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:48.577524,513434,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:47:48.577524,514513,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:54.084977,515824,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:54.084977,516902,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:54.084977,517981,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:47:54.084977,519060,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:47:54.084977,520137,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:00.018637,521272,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:00.018637,522349,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:00.018637,523427,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:00.018637,524505,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:00.018637,525584,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:06.164489,527393,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:06.164489,528472,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:06.164489,529550,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:06.164489,530628,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:06.164489,531705,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:11.909094,533347,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:48:11.909094,534425,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:11.909094,535503,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:11.909094,536580,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:11.909094,537660,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:17.946227,539089,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:17.946227,540166,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:17.946227,541244,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:17.946227,542322,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:17.946227,543401,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:23.606517,545169,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:23.606517,546247,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:23.606517,547325,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:23.606517,548403,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:23.606517,549480,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:29.119720,550793,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:29.119720,551871,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:29.119720,552949,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:29.119720,554028,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:29.119720,555106,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:34.860866,556576,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:34.860866,557655,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:34.860866,558732,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:48:34.860866,559812,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:34.860866,560889,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:40.584983,562053,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:40.584983,563131,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:40.584983,564208,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:40.584983,565286,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:40.584983,566365,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:46.511242,567769,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:48:46.511242,568847,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:46.511242,569925,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:46.511242,571003,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:48:46.511242,572082,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:48:51.961258,573701,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:51.961258,574779,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:48:51.961258,575857,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:51.961258,576935,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:51.961258,578014,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:57.978042,579145,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:48:57.978042,580222,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:48:57.978042,581302,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:57.978042,582379,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:48:57.978042,583457,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:03.420085,585160,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:03.420085,586239,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:03.420085,587317,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:03.420085,588394,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:03.420085,589474,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:08.873586,590608,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:08.873586,591686,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:08.873586,592765,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:08.873586,593843,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:08.873586,594921,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:14.885204,596617,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:14.885204,597696,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:14.885204,598774,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:14.885204,599851,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:14.885204,600930,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:20.732987,602072,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:20.732987,603150,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:20.732987,604229,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:20.732987,605307,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:20.732987,606385,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:26.566419,607916,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:26.566419,608994,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:26.566419,610072,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:26.566419,611150,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:26.566419,612229,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:32.022023,613753,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:32.022023,614831,0,0,0,0,0,0,0,0,57.98441,0
2026-02-25,16:49:32.022023,615910,0,0,0,0,0,0,0,0,57.98441,0
2026-02-25,16:49:32.022023,616988,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:32.022023,618065,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:37.523198,619212,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:37.523198,620290,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:37.523198,621367,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:37.523198,622447,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:37.523198,623525,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:42.973507,624710,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:42.973507,625788,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:42.973507,626866,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:49:42.973507,627944,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:42.973507,629023,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:48.973120,630158,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:48.973120,631235,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:48.973120,632315,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:49:48.973120,633392,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:48.973120,634470,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:54.416675,636158,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:54.416675,637236,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:54.416675,638314,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:54.416675,639391,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:54.416675,640471,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:59.992759,641609,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:59.992759,642686,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:49:59.992759,643766,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:59.992759,644843,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:49:59.992759,645921,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:05.744028,647409,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:05.744028,648489,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:05.744028,649566,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:05.744028,650644,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:50:05.744028,651723,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:11.706358,652928,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:11.706358,654008,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:11.706358,655085,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:11.706358,656163,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:11.706358,657241,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:17.645973,658898,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:17.645973,659976,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:17.645973,661053,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:17.645973,662132,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:17.645973,663211,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:23.201843,664839,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:50:23.201843,665916,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:23.201843,666994,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:23.201843,668072,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:23.201843,669151,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:50:28.688905,670407,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:28.688905,671484,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:28.688905,672562,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:28.688905,673640,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:28.688905,674718,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:34.202582,675882,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:34.202582,676961,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:34.202582,678039,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:34.202582,679117,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:34.202582,680197,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:39.686170,681390,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:39.686170,682470,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:39.686170,683547,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:50:39.686170,684625,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:39.686170,685703,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:46.206947,687450,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:46.206947,688528,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:50:46.206947,689606,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:46.206947,690685,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:46.206947,691763,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:52.255759,693397,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:52.255759,694474,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:52.255759,695553,0,0,0,0,0,0,0,0,57.99583,0
2026-02-25,16:50:52.255759,696631,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:52.255759,697709,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:58.241632,699443,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:50:58.241632,700522,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:58.241632,701599,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:50:58.241632,702677,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:50:58.241632,703757,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:03.754482,705439,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:03.754482,706517,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:03.754482,707595,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:51:03.754482,708674,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:03.754482,709752,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:09.477299,711208,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:09.477299,712286,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:09.477299,713364,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:09.477299,714443,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:51:09.477299,715521,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:15.297852,716679,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:15.297852,717757,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:15.297852,718834,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:15.297852,719912,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:15.297852,720991,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:21.142551,722488,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:21.142551,723566,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:21.142551,724645,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:51:21.142551,725723,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:51:21.142551,726800,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:51:26.887935,728334,0,0,0,0,0,0,0,0,57.99355,0
2026-02-25,16:51:26.887935,729412,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:26.887935,730490,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:26.887935,731567,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:26.887935,732647,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:32.357754,734092,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:32.357754,735169,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:32.357754,736247,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:32.357754,737325,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:32.357754,738404,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:38.334285,739574,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:38.334285,740653,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:38.334285,741731,0,0,0,0,0,0,0,0,57.9867,0
2026-02-25,16:51:38.334285,742809,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:38.334285,743887,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:43.792653,745526,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:43.792653,746604,0,0,0,0,0,0,0,0,57.99126,0
2026-02-25,16:51:43.792653,747682,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:43.792653,748759,0,0,0,0,0,0,0,0,57.98898,0
2026-02-25,16:51:43.792653,749839,0,0,0,0,0,0,0,0,57.99126,0
