SoC,R0,R1,R2,C1,C2,Tau1,Tau2,A1,A2
52.316,0.06037467409433218,0.03941274219371483,0.027695237623217402,619.5598667054498,7392.538707604047,23.310947117131622,222.16253799937314,0.399212203941536,0.3180414360317926
52.317,0.060373960388429786,0.0394128898924474,0.027695300838903095,619.5590770494483,7392.493672126855,23.311015787703397,222.16306342157372,0.39921335878024117,0.31804140287338567
52.318,0.060373246643495714,0.039413037630864914,0.027695364158862652,619.5582871009801,7392.448629041676,23.31108448715551,222.16358906326715,0.3992145134358514,0.31804136975595176
52.319,0.060372532859538586,0.03941318540896491,0.02769542758309557,619.5574968600451,7392.4035783485115,23.311153215486975,222.16411492444396,0.3992156679083448,0.31804133667948875
52.32,0.06037181903656703,0.03941333322674488,0.02769549111160135,619.5567063266435,7392.35852004736,23.3112219726968,222.1646410050947,0.3992168221976993,0.31804130364399436
52.321,0.06037110517458965,0.03941348108420238,0.027695554744379482,619.5559155007751,7392.3134541382215,23.311290758783997,222.16516730520982,0.39921797630389283,0.3180412706494664
52.322,0.060370391273615084,0.03941362898133491,0.02769561848142947,619.5551243824399,7392.268380621096,23.311359573747573,222.16569382477988,0.39921913022690353,0.3180412376959027
52.323,0.060369677333651964,0.03941377691814,0.027695682322750808,619.5543329716381,7392.223299495985,23.31142841758654,222.16622056379535,0.3992202839667093,0.318041204783301
52.324,0.0603689633547089,0.03941392489461516,0.027695746268342987,619.5535412683695,7392.178210762887,23.311497290299904,222.1667475222467,0.39922143752328815,0.31804117191165915
52.325,0.06036824933679452,0.03941407291075793,0.027695810318205505,619.5527492726342,7392.133114421803,23.31156619188668,222.1672747001245,0.3992225908966181,0.31804113908097487
52.326,0.06036753527991747,0.03941422096656581,0.02769587447233785,619.5519569844322,7392.088010472732,23.311635122345866,222.16780209741916,0.39922374408667716,0.318041106291246
52.327,0.06036682118408636,0.03941436906203633,0.02769593873073952,619.5511644037634,7392.042898915674,23.31170408167648,222.1683297141212,0.39922489709344333,0.3180410735424703
52.328,0.06036610704930982,0.03941451719716701,0.027696003093410002,619.5503715306279,7391.99777975063,23.31177306987752,222.1688575502211,0.3992260499168946,0.31804104083464557
52.329,0.06036539287559649,0.03941466537195535,0.02769606756034879,619.5495783650257,7391.952652977599,23.311842086948,222.16938560570932,0.3992272025570089,0.3180410081677696
52.33,0.060364678662954994,0.039414813586398895,0.027696132131555366,619.5487849069568,7391.907518596582,23.311911132886927,222.16991388057633,0.3992283550137643,0.3180409755418402
52.331,0.06036396441139397,0.03941496184049514,0.027696196807029227,619.5479911564212,7391.862376607578,23.3119802076933,222.17044237481264,0.3992295072871388,0.3180409429568551
52.332,0.06036325012092204,0.039415110134241614,0.027696261586769858,619.5471971134187,7391.817227010588,23.31204931136613,222.17097108840866,0.39923065937711033,0.3180409104128122
52.333,0.06036253579154786,0.03941525846763583,0.027696326470776748,619.5464027779497,7391.772069805612,23.31211844390442,222.17150002135486,0.399231811283657,0.31804087790970914
52.334,0.06036182142328003,0.0394154068406753,0.02769639145904938,619.5456081500139,7391.726904992648,23.312187605307173,222.17202917364173,0.3992329630067567,0.31804084544754385
52.335,0.06036110701612722,0.03941555525335754,0.02769645655158724,619.5448132296113,7391.681732571698,23.312256795573397,222.17255854525968,0.39923411454638746,0.3180408130263141
52.336,0.06036039257009806,0.03941570370568007,0.02769652174838981,619.544018016742,7391.636552542762,23.312326014702094,222.1730881361992,0.39923526590252734,0.3180407806460176
52.337,0.060359678085201166,0.039415852197640405,0.027696587049456583,619.543222511406,7391.591364905838,23.31239526269227,222.1736179464507,0.3992364170751543,0.3180407483066522
52.338,0.0603589635614452,0.03941600072923605,0.027696652454787033,619.5424267136033,7391.546169660929,23.312464539542923,222.1741479760046,0.39923756806424626,0.31804071600821565
52.339,0.060358248998838786,0.03941614930046453,0.027696717964380644,619.5416306233338,7391.500966808034,23.312533845253057,222.17467822485136,0.3992387188697813,0.3180406837507058
52.34,0.060357534397390576,0.039416297911323346,0.0276967835782369,619.5408342405976,7391.455756347151,23.31260317982168,222.17520869298144,0.3992398694917374,0.3180406515341204
52.341,0.0603568197571092,0.039416446561810016,0.02769684929635528,619.5400375653948,7391.410538278282,23.312672543247785,222.1757393803852,0.3992410199300926,0.31804061935845723
52.342,0.06035610507800332,0.03941659525192205,0.02769691511873526,619.5392405977251,7391.365312601426,23.31274193553038,222.17627028705314,0.3992421701848248,0.31804058722371414
52.343,0.06035539036008155,0.03941674398165697,0.027696981045376327,619.5384433375888,7391.320079316583,23.31281135666846,222.17680141297564,0.3992433202559121,0.3180405551298888
52.344,0.06035467560335256,0.03941689275101227,0.02769704707627795,619.5376457849857,7391.274838423755,23.31288080666103,222.17733275814308,0.39924447014333236,0.31804052307697916
52.345,0.060353960807824986,0.03941704155998547,0.027697113211439615,619.5368479399159,7391.229589922939,23.31295028550709,222.17786432254593,0.39924561984706375,0.31804049106498294
52.346,0.06035324597350747,0.039417190408574075,0.027697179450860792,619.5360498023794,7391.184333814138,23.313019793205633,222.17839610617455,0.39924676936708414,0.3180404590938979
52.347,0.060352531100408655,0.0394173392967756,0.027697245794540956,619.5352513723761,7391.13907009735,23.31308932975567,222.17892810901935,0.3992479187033716,0.31804042716372183
52.348,0.0603518161885372,0.03941748822458755,0.027697312242479583,619.5344526499061,7391.093798772575,23.31315889515619,222.17946033107077,0.39924906785590414,0.31804039527445255
52.349,0.06035110123790175,0.03941763719200743,0.02769737879467615,619.5336536349694,7391.048519839813,23.313228489406193,222.17999277231914,0.39925021682465966,0.3180403634260878
52.35,0.060350386248510954,0.03941778619903276,0.027697445451130124,619.532854327566,7391.003233299065,23.31329811250468,222.1805254327549,0.3992513656096162,0.3180403316186255
52.351,0.06034967122037346,0.039417935245661034,0.027697512211840983,619.5320547276958,7390.95793915033,23.313367764450646,222.18105831236844,0.39925251421075186,0.3180402998520633
52.352,0.060348956153497925,0.03941808433188977,0.027697579076808195,619.5312548353589,7390.91263739361,23.31343744524309,222.1815914111501,0.39925366262804446,0.318040268126399
52.353,0.06034824104789299,0.039418233457716466,0.02769764604603123,619.5304546505554,7390.867328028901,23.313507154881005,222.18212472909025,0.39925481086147213,0.3180402364416305
52.354,0.06034752590356732,0.03941838262313863,0.027697713119509557,619.529654173285,7390.822011056208,23.31357689336339,222.18265826617932,0.39925595891101284,0.3180402047977555
52.355,0.06034681072052957,0.039418531828153774,0.02769778029724265,619.5288534035479,7390.776686475527,23.31364666068924,222.18319202240764,0.39925710677664455,0.31804017319477185
52.356,0.060346095498788374,0.03941868107275939,0.02769784757922997,619.5280523413442,7390.73135428686,23.31371645685755,222.18372599776558,0.3992582544583453,0.3180401416326773
52.357,0.06034538023835242,0.039418830356953,0.027697914965470992,619.5272509866737,7390.686014490206,23.313786281867316,222.18426019224353,0.39925940195609305,0.3180401101114696
52.358,0.060344664939230346,0.03941897968073209,0.027697982455965175,619.5264493395365,7390.640667085566,23.31385613571753,222.1847946058318,0.39926054926986587,0.3180400786311466
52.359,0.0603439496014308,0.03941912904409418,0.027698050050711985,619.5256473999325,7390.595312072938,23.31392601840719,222.18532923852075,0.39926169639964165,0.3180400471917061
52.36,0.06034323422496247,0.03941927844703675,0.027698117749710892,619.5248451678618,7390.549949452326,23.313995929935288,222.18586409030078,0.39926284334539847,0.31804001579314584
52.361,0.06034251880983399,0.03941942788955733,0.027698185552961354,619.5240426433244,7390.504579223725,23.314065870300812,222.18639916116217,0.3992639901071143,0.31803998443546366
52.362,0.060341803356054026,0.03941957737165341,0.02769825346046284,619.5232398263203,7390.459201387139,23.314135839502764,222.1869344510953,0.3992651366847671,0.3180399531186573
52.363,0.06034108786363125,0.03941972689332248,0.027698321472214807,619.5224367168494,7390.413815942566,23.31420583754013,222.1874699600905,0.39926628307833495,0.3180399218427246
52.364,0.06034037233257432,0.039419876454562054,0.027698389588216715,619.5216333149118,7390.3684228900065,23.3142758644119,222.1880056881381,0.39926742928779574,0.31803989060766336
52.365,0.06033965676289189,0.039420026055369636,0.02769845780846803,619.5208296205075,7390.32302222946,23.314345920117074,222.1885416352284,0.3992685753131276,0.3180398594134713
52.366,0.060338941154592624,0.03942017569574272,0.027698526132968207,619.5200256336365,7390.277613960927,23.314416004654635,222.18907780135177,0.3992697211543084,0.31803982826014626
52.367,0.06033822550768521,0.03942032537567881,0.027698594561716708,619.5192213542988,7390.232198084408,23.314486118023577,222.18961418649852,0.3992708668113163,0.318039797147686
52.368,0.06033750982217828,0.03942047509517539,0.02769866309471299,619.5184167824942,7390.1867745999025,23.314556260222894,222.19015079065895,0.3992720122841291,0.31803976607608836
52.369,0.06033679409808053,0.03942062485422998,0.02769873173195651,619.517611918223,7390.14134350741,23.314626431251565,222.19068761382337,0.3992731575727249,0.31803973504535105
52.37,0.06033607833540061,0.03942077465284006,0.027698800473446722,619.5168067614851,7390.095904806931,23.31469663110859,222.1912246559821,0.39927430267708175,0.318039704055472
52.371,0.0603353625341472,0.039420924491003144,0.027698869319183084,619.5160013122804,7390.050458498466,23.31476685979295,222.19176191712543,0.39927544759717754,0.3180396731064488
52.372,0.06033464669432896,0.03942107436871672,0.02769893826916505,619.5151955706091,7390.0050045820135,23.31483711730364,222.1922993972437,0.3992765923329903,0.31803964219827946
52.373,0.060333930815954576,0.039421224285978274,0.027699007323392075,619.514389536471,7389.9595430575755,23.314907403639644,222.19283709632714,0.3992777368844981,0.3180396113309616
52.374,0.0603332148990327,0.03942137424278533,0.02769907648186361,619.5135832098662,7389.91407392515,23.314977718799952,222.1933750143661,0.3992788812516788,0.3180395805044931
52.375,0.06033249894357201,0.03942152423913536,0.027699145744579108,619.5127765907946,7389.868597184739,23.31504806278355,222.19391315135084,0.3992800254345105,0.3180395497188717
52.376,0.06033178294958119,0.03942167427502586,0.02769921511153802,619.5119696792563,7389.82311283634,23.315118435589422,222.19445150727165,0.3992811694329712,0.3180395189740952
52.377,0.0603310669170689,0.03942182435045434,0.0276992845827398,619.5111624752512,7389.777620879956,23.31518883721656,222.1949900821188,0.3992823132470389,0.3180394882701615
52.378,0.06033035084604383,0.03942197446541828,0.02769935415818389,619.5103549787796,7389.732121315585,23.315259267663947,222.19552887588256,0.39928345687669153,0.3180394576070682
52.379,0.06032963473651465,0.039422124619915185,0.027699423837869743,619.5095471898411,7389.686614143227,23.315329726930567,222.19606788855324,0.39928460032190716,0.3180394269848132
52.38,0.06032891858849003,0.03942227481394254,0.027699493621796807,619.5087391084359,7389.641099362882,23.31540021501541,222.19660712012106,0.3992857435826637,0.3180393964033943
52.381,0.06032820240197865,0.03942242504749784,0.02769956350996453,619.507930734564,7389.5955769745515,23.315470731917454,222.1971465705763,0.39928688665893924,0.31803936586280923
52.382,0.0603274861769892,0.03942257532057858,0.027699633502372357,619.5071220682254,7389.550046978235,23.315541277635685,222.19768623990925,0.39928802955071174,0.31803933536305584
52.383,0.060326769913530344,0.03942272563318225,0.027699703599019732,619.50631310942,7389.50450937393,23.31561185216909,222.1982261281101,0.39928917225795924,0.3180393049041319
52.384,0.06032605361161077,0.03942287598530633,0.027699773799906104,619.5055038581479,7389.45896416164,23.315682455516654,222.19876623516916,0.3992903147806596,0.3180392744860352
52.385,0.06032533727123917,0.039423026376948334,0.027699844105030912,619.5046943144091,7389.413411341363,23.315753087677354,222.19930656107664,0.399291457118791,0.31803924410876355
52.386,0.060324620892424206,0.03942317680810574,0.027699914514393603,619.5038844782035,7389.3678509131,23.315823748650175,222.19984710582278,0.39929259927233135,0.3180392137723147
52.387,0.06032390447517458,0.03942332727877603,0.027699985027993618,619.5030743495313,7389.322282876849,23.315894438434096,222.20038786939787,0.3992937412412586,0.3180391834766864
52.388,0.06032318801949896,0.039423477788956704,0.027700055645830397,619.5022639283924,7389.276707232613,23.315965157028106,222.20092885179207,0.39929488302555083,0.3180391532218766
52.389,0.06032247152540604,0.039423628338645246,0.02770012636790338,619.5014532147866,7389.231123980389,23.316035904431182,222.2014700529957,0.399296024625186,0.31803912300788295
52.39,0.06032175499290451,0.03942377892783915,0.027700197194212007,619.5006422087142,7389.18553312018,23.3161066806423,222.2020114729989,0.3992971660401421,0.3180390928347033
52.391,0.06032103842200305,0.0394239295565359,0.027700268124755716,619.499830910175,7389.139934651984,23.31617748566045,222.2025531117919,0.3992983072703971,0.31803906270233534
52.392,0.060320321812710354,0.03942408022473298,0.02770033915953395,619.4990193191692,7389.094328575801,23.316248319484604,222.20309496936497,0.3992994483159291,0.31803903261077704
52.393,0.0603196051650351,0.03942423093242788,0.02770041029854614,619.4982074356965,7389.048714891632,23.316319182113748,222.2036370457083,0.399300589176716,0.31803900256002604
52.394,0.060318888478986,0.03942438167961809,0.027700481541791725,619.4973952597572,7389.0030935994755,23.316390073546856,222.2041793408121,0.3993017298527359,0.3180389725500802
52.395,0.060318171754571714,0.0394245324663011,0.027700552889270143,619.4965827913511,7388.957464699333,23.316460993782908,222.20472185466656,0.39930287034396666,0.31803894258093723
52.396,0.06031745499180095,0.03942468329247438,0.027700624340980824,619.4957700304783,7388.911828191204,23.31653194282088,222.2052645872619,0.3993040106503864,0.31803891265259504
52.397,0.06031673819068241,0.03942483415813542,0.027700695896923203,619.4949569771388,7388.866184075089,23.316602920659754,222.20580753858832,0.39930515077197304,0.3180388827650514
52.398,0.06031602135122477,0.039424985063281716,0.027700767557096714,619.4941436313326,7388.8205323509865,23.31667392729851,222.206350708636,0.3993062907087046,0.318038852918304
52.399,0.06031530447343674,0.039425136007910734,0.027700839321500786,619.4933299930597,7388.774873018899,23.316744962736117,222.20689409739512,0.3993074304605591,0.3180388231123507
52.4,0.06031458755732701,0.03942528699201998,0.027700911190134854,619.49251606232,7388.729206078823,23.316816026971555,222.2074377048559,0.3993085700275145,0.3180387933471893
52.401,0.06031387060290425,0.03942543801560691,0.02770098316299835,619.4917018391136,7388.683531530762,23.316887120003802,222.20798153100847,0.3993097094095488,0.31803876362281763
52.402,0.0603131536101772,0.03942558907866903,0.0277010552400907,619.4908873234405,7388.637849374713,23.31695824183183,222.20852557584305,0.39931084860664007,0.3180387339392334
52.403,0.06031243657915454,0.0394257401812038,0.027701127421411332,619.4900725153005,7388.592159610678,23.317029392454618,222.2090698393498,0.3993119876187662,0.3180387042964343
52.404,0.060311719509844965,0.03942589132320873,0.027701199706959678,619.489257414694,7388.546462238657,23.317100571871137,222.2096143215189,0.3993131264459053,0.3180386746944184
52.405,0.060311002402257174,0.03942604250468128,0.027701272096735164,619.4884420216207,7388.500757258649,23.317171780080365,222.2101590223405,0.39931426508803525,0.3180386451331833
52.406,0.06031028525639987,0.03942619372561893,0.027701344590737212,619.4876263360807,7388.455044670655,23.317243017081275,222.21070394180475,0.3993154035451341,0.3180386156127268
52.407,0.060309568072281765,0.03942634498601917,0.027701417188965252,619.4868103580739,7388.409324474675,23.31731428287284,222.21124907990182,0.3993165418171799,0.31803858613304675
52.408,0.06030885084991154,0.03942649628587948,0.027701489891418705,619.4859940876004,7388.363596670707,23.31738557745403,222.2117944366219,0.39931767990415057,0.3180385566941409
52.409,0.06030813358929792,0.03942664762519733,0.027701562698097,619.4851775246601,7388.317861258753,23.317456900823824,222.21234001195504,0.39931881780602413,0.318038527296007
52.41,0.060307416290449604,0.039426799003970205,0.027701635608999558,619.4843606692532,7388.272118238812,23.31752825298119,222.2128858058915,0.3993199555227786,0.3180384979386429
52.411,0.06030669895337528,0.03942695042219558,0.027701708624125798,619.4835435213796,7388.226367610885,23.317599633925102,222.21343181842133,0.39932109305439195,0.31803846862204643
52.412,0.06030598157808368,0.03942710187987093,0.02770178174347514,619.4827260810391,7388.180609374971,23.317671043654528,222.2139780495347,0.39932223040084225,0.31803843934621534
52.413,0.0603052641645835,0.03942725337699374,0.027701854967047013,619.4819083482321,7388.134843531071,23.31774248216844,222.21452449922174,0.39932336756210735,0.31803841011114736
