SoC,OCV
0.504,46.72128000302094
0.505,46.721333551146294
0.506,46.72138714039134
0.507,46.7214407707489
0.508,46.72149444221178
0.509,46.72154815477278
0.51,46.721601908424745
0.511,46.72165570316045
0.512,46.72170953897273
0.513,46.72176341585441
0.514,46.721817333798285
0.515,46.72187129279716
0.516,46.72192529284388
0.517,46.72197933393122
0.518,46.72203341605203
0.519,46.7220875391991
0.52,46.722141703365246
0.521,46.72219590854329
0.522,46.72225015472605
0.523,46.72230444190632
0.524,46.722358770076916
0.525,46.72241313923068
0.526,46.722467549360395
0.527,46.72252200045888
0.528,46.72257649251897
0.529,46.72263102553344
0.53,46.722685599495136
0.531,46.722740214396865
0.532,46.722794870231425
0.533,46.72284956699165
0.534,46.722904304670344
0.535,46.722959083260314
0.536,46.72301390275438
0.537,46.72306876314536
0.538,46.72312366442606
0.539,46.72317860658929
0.54,46.723233589627895
0.541,46.72328861353464
0.542,46.72334367830236
0.543,46.72339878392389
0.544,46.72345393039201
0.545,46.72350911769954
0.546,46.72356434583932
0.547,46.72361961480413
0.548,46.7236749245868
0.549,46.72373027518015
0.55,46.72378566657697
0.551,46.7238410987701
0.552,46.72389657175234
0.553,46.7239520855165
0.554,46.724007640055405
0.555,46.72406323536186
0.556,46.72411887142868
0.557,46.72417454824867
0.558,46.72423026581467
0.559,46.724286024119465
0.56,46.724341823155875
0.561,46.724397662916736
0.562,46.72445354339482
0.563,46.72450946458298
0.564,46.724565426474015
0.565,46.724621429060726
0.566,46.72467747233594
0.567,46.72473355629248
0.568,46.72478968092313
0.569,46.724845846220724
0.57,46.72490205217808
0.571,46.724958298787996
0.572,46.7250145860433
0.573,46.7250709139368
0.574,46.7251272824613
0.575,46.72518369160962
0.576,46.72524014137459
0.577,46.725296631748996
0.578,46.72535316272567
0.579,46.725409734297415
0.58,46.72546634645705
0.581,46.72552299919739
0.582,46.725579692511246
0.583,46.725636426391425
0.584,46.725693200830754
0.585,46.725750015822044
0.586,46.72580687135809
0.587,46.72586376743172
0.588,46.72592070403576
0.589,46.725977681163
0.59,46.726034698806274
0.591,46.726091756958375
0.592,46.726148855612124
0.593,46.72620599476035
0.594,46.726263174395854
0.595,46.72632039451144
0.596,46.726377655099924
0.597,46.726434956154144
0.598,46.72649229766688
0.599,46.72654967963096
0.6,46.72660710203922
0.601,46.72666456488444
0.602,46.72672206815944
0.603,46.72677961185705
0.604,46.726837195970056
0.605,46.726894820491296
0.606,46.72695248541359
0.607,46.72701019072972
0.608,46.72706793643251
0.609,46.7271257225148
0.61,46.72718354896937
0.611,46.72724141578905
0.612,46.72729932296665
0.613,46.72735727049499
0.614,46.72741525836687
0.615,46.72747328657511
0.616,46.727531355112525
0.617,46.72758946397193
0.618,46.72764761314614
0.619,46.72770580262796
0.62,46.72776403241021
0.621,46.727822302485706
0.622,46.727880612847244
0.623,46.72793896348765
0.624,46.72799735439976
0.625,46.728055785576345
0.626,46.728114257010255
0.627,46.72817276869427
0.628,46.72823132062123
0.629,46.72828991278394
0.63,46.72834854517521
0.631,46.728407217787854
0.632,46.7284659306147
0.633,46.72852468364854
0.634,46.728583476882186
0.635,46.72864231030848
0.636,46.728701183920215
0.637,46.7287600977102
0.638,46.728819051671266
0.639,46.72887804579621
0.64,46.72893708007785
0.641,46.728996154509005
0.642,46.72905526908248
0.643,46.729114423791096
0.644,46.72917361862766
0.645,46.72923285358499
0.646,46.729292128655906
0.647,46.72935144383321
0.648,46.729410799109715
0.649,46.72947019447824
0.65,46.729529629931605
0.651,46.72958910546261
0.652,46.72964862106407
0.653,46.72970817672881
0.654,46.729767772449634
0.655,46.72982740821936
0.656,46.7298870840308
0.657,46.729946799876764
0.658,46.73000655575007
0.659,46.73006635164353
0.66,46.73012618754995
0.661,46.73018606346216
0.662,46.73024597937296
0.663,46.73030593527517
0.664,46.7303659311616
0.665,46.73042596702506
0.666,46.730486042858374
0.667,46.73054615865435
0.668,46.730606314405804
0.669,46.73066651010554
0.67,46.730726745746374
0.671,46.730787021321134
0.672,46.73084733682261
0.673,46.73090769224364
0.674,46.730968087577025
0.675,46.73102852281558
0.676,46.731088997952114
0.677,46.73114951297945
0.678,46.73121006789039
0.679,46.73127066267775
0.68,46.73133129733436
0.681,46.73139197185301
0.682,46.73145268622652
0.683,46.73151344044772
0.684,46.731574234509395
0.685,46.73163506840438
0.686,46.73169594212549
0.687,46.73175685566553
0.688,46.7318178090173
0.689,46.73187880217365
0.69,46.731939835127356
0.691,46.732000907871246
0.692,46.732062020398146
0.693,46.73212317270085
0.694,46.73218436477218
0.695,46.732245596604955
0.696,46.73230686819198
0.697,46.73236817952606
0.698,46.73242953060004
0.699,46.7324909214067
0.7,46.73255235193887
0.701,46.73261382218936
0.702,46.732675332150976
0.703,46.73273688181654
0.704,46.732798471178874
0.705,46.73286010023077
0.706,46.732921768965056
0.707,46.73298347737455
0.708,46.73304522545206
0.709,46.733107013190384
0.71,46.733168840582366
0.711,46.73323070762079
0.712,46.733292614298485
0.713,46.73335456060827
0.714,46.73341654654294
0.715,46.733478572095315
0.716,46.73354063725822
0.717,46.73360274202445
0.718,46.73366488638684
0.719,46.7337270703382
0.72,46.73378929387132
0.721,46.73385155697903
0.722,46.73391385965416
0.723,46.73397620188949
0.724,46.734038583677844
0.725,46.734101005012064
0.726,46.734163465884926
0.727,46.73422596628926
0.728,46.73428850621788
0.729,46.7343510856636
0.73,46.734413704619215
0.731,46.734476363077576
0.732,46.734539061031455
0.733,46.73460179847369
0.734,46.734664575397105
0.735,46.73472739179448
0.736,46.73479024765865
0.737,46.73485314298244
0.738,46.73491607775863
0.739,46.73497905198006
0.74,46.73504206563954
0.741,46.73510511872987
0.742,46.735168211243874
0.743,46.73523134317437
0.744,46.73529451451416
0.745,46.73535772525606
0.746,46.73542097539289
0.747,46.73548426491747
0.748,46.73554759382259
0.749,46.73561096210108
0.75,46.735674369745745
0.751,46.735737816749406
0.752,46.735801303104886
0.753,46.73586482880498
0.754,46.7359283938425
0.755,46.73599199821028
0.756,46.73605564190112
0.757,46.73611932490782
0.758,46.73618304722323
0.759,46.73624680884012
0.76,46.73631060975133
0.761,46.73637444994968
0.762,46.73643832942796
0.763,46.736502248179
0.764,46.73656620619562
0.765,46.73663020347061
0.766,46.736694239996794
0.767,46.73675831576699
0.768,46.73682243077401
0.769,46.736886585010666
0.77,46.73695077846978
0.771,46.737015011144145
0.772,46.737079283026596
0.773,46.73714359410993
0.774,46.737207944386974
0.775,46.73727233385053
0.776,46.73733676249341
0.777,46.73740123030844
0.778,46.73746573728843
0.779,46.7375302834262
0.78,46.73759486871455
0.781,46.73765949314629
0.782,46.73772415671424
0.783,46.737788859411225
0.784,46.73785360123004
0.785,46.73791838216352
0.786,46.737983202204454
0.787,46.738048061345665
0.788,46.73811295957998
0.789,46.73817789690019
0.79,46.73824287329912
0.791,46.73830788876959
0.792,46.7383729433044
0.793,46.73843803689637
0.794,46.73850316953832
0.795,46.73856834122305
0.796,46.73863355194339
0.797,46.73869880169214
0.798,46.738764090462105
0.799,46.73882941824613
0.8,46.738894785037
0.801,46.73896019082753
0.802,46.739025635610545
0.803,46.739091119378855
0.804,46.73915664212527
0.805,46.73922220384262
0.806,46.73928780452369
0.807,46.73935344416132
0.808,46.73941912274831
0.809,46.73948484027747
0.81,46.739550596741616
0.811,46.73961639213358
0.812,46.73968222644614
0.813,46.73974809967214
0.814,46.739814011804384
0.815,46.73987996283569
0.816,46.739945952758845
0.817,46.7400119815667
0.818,46.74007804925205
0.819,46.740144155807705
0.82,46.74021030122649
0.821,46.74027648550121
0.822,46.74034270862468
0.823,46.74040897058971
0.824,46.74047527138912
0.825,46.74054161101572
0.826,46.74060798946233
0.827,46.74067440672176
0.828,46.740740862786815
0.829,46.74080735765032
0.83,46.74087389130508
0.831,46.74094046374391
0.832,46.74100707495963
0.833,46.741073724945046
0.834,46.741140413692975
0.835,46.741207141196234
0.836,46.74127390744762
0.837,46.74134071243997
0.838,46.74140755616609
0.839,46.74147443861877
0.84,46.741541359790865
0.841,46.74160831967516
0.842,46.74167531826447
0.843,46.741742355551615
0.844,46.74180943152941
0.845,46.74187654619067
0.846,46.74194369952819
0.847,46.74201089153482
0.848,46.74207812220333
0.849,46.74214539152656
0.85,46.74221269949733
0.851,46.74228004610843
0.852,46.742347431352684
0.853,46.74241485522291
0.854,46.74248231771192
0.855,46.74254981881252
0.856,46.74261735851754
0.857,46.74268493681977
0.858,46.74275255371204
0.859,46.742820209187165
0.86,46.74288790323794
0.861,46.7429556358572
0.862,46.743023407037754
0.863,46.7430912167724
0.864,46.743159065053966
0.865,46.74322695187527
0.866,46.74329487722911
0.867,46.743362841108315
0.868,46.743430843505685
0.869,46.74349888441404
0.87,46.74356696382619
0.871,46.74363508173496
0.872,46.74370323813314
0.873,46.74377143301356
0.874,46.74383966636905
0.875,46.743907938192386
0.876,46.7439762484764
0.877,46.74404459721392
0.878,46.74411298439774
0.879,46.74418141002067
0.88,46.74424987407554
0.881,46.74431837655516
0.882,46.74438691745233
0.883,46.74445549675988
0.884,46.74452411447062
0.885,46.74459277057735
0.886,46.7446614650729
0.887,46.744730197950076
0.888,46.74479896920168
0.889,46.744867778820556
0.89,46.744936626799486
0.891,46.745005513131304
0.892,46.74507443780882
0.893,46.74514340082484
0.894,46.74521240217217
0.895,46.745281441843645
0.896,46.745350519832066
0.897,46.745419636130244
0.898,46.745488790731
0.899,46.74555798362715
0.9,46.74562721481149
0.901,46.74569648427686
0.902,46.74576579201606
0.903,46.74583513802189
0.904,46.745904522287184
0.905,46.74597394480474
0.906,46.746043405567384
0.907,46.74611290456792
0.908,46.74618244179917
0.909,46.746252017253944
0.91,46.74632163092505
0.911,46.74639128280531
0.912,46.746460972887526
0.913,46.74653070116453
0.914,46.74660046762912
0.915,46.746670272274116
0.916,46.74674011509233
0.917,46.74680999607657
0.918,46.74687991521966
0.919,46.746949872514406
0.92,46.747019867953625
0.921,46.747089901530124
0.922,46.74715997323673
0.923,46.747230083066235
0.924,46.74730023101148
0.925,46.747370417065255
0.926,46.747440641220386
0.927,46.747510903469674
0.928,46.74758120380596
0.929,46.74765154222202
0.93,46.747721918710695
0.931,46.74779233326479
0.932,46.74786278587712
0.933,46.747933276540486
0.934,46.74800380524773
0.935,46.74807437199163
0.936,46.74814497676502
0.937,46.74821561956072
0.938,46.748286300371525
0.939,46.748357019190266
0.94,46.74842777600975
0.941,46.748498570822775
0.942,46.74856940362218
0.943,46.74864027440076
0.944,46.748711183151336
0.945,46.74878212986672
0.946,46.748853114539735
0.947,46.74892413716317
0.948,46.74899519772986
0.949,46.74906629623262
0.95,46.74913743266424
0.951,46.749208607017565
0.952,46.74927981928539
0.953,46.74935106946052
0.954,46.74942235753579
0.955,46.74949368350401
0.956,46.749565047357976
0.957,46.74963644909051
0.958,46.74970788869444
0.959,46.74977936616255
0.96,46.74985088148768
0.961,46.74992243466264
0.962,46.74999402568023
0.963,46.75006565453327
0.964,46.75013732121458
0.965,46.75020902571696
0.966,46.750280768033235
0.967,46.750352548156215
0.968,46.75042436607872
0.969,46.750496221793554
0.97,46.750568115293525
0.971,46.75064004657146
0.972,46.75071201562017
0.973,46.75078402243247
0.974,46.75085606700116
0.975,46.75092814931907
0.976,46.751000269379
0.977,46.75107242717377
0.978,46.7511446226962
0.979,46.75121685593909
0.98,46.75128912689526
0.981,46.751361435557534
0.982,46.751433781918706
0.983,46.75150616597159
0.984,46.751578587709034
0.985,46.7516510471238
0.986,46.75172354420874
0.987,46.75179607895665
0.988,46.75186865136035
0.989,46.75194126141265
0.99,46.75201390910636
0.991,46.75208659443431
0.992,46.75215931738929
0.993,46.75223207796414
0.994,46.75230487615165
0.995,46.75237771194463
0.996,46.75245058533593
0.997,46.752523496318325
0.998,46.75259644488464
0.999,46.7526694310277
1.0,46.75274245474031
1.001,46.752815516015275
1.002,46.752888614845425
1.003,46.75296175122356
1.004,46.7530349251425
1.005,46.75310813659506
1.006,46.753181385574045
1.007,46.75325467207228
