counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
376,943,32739,32847,32759,32763,32764,32766,55914,0
377,938,32708,32814,32761,32764,32764,32767,55915,0
378,938,32748,32816,32758,32762,32764,32767,55914,0
379,939,32745,32851,32760,32763,32764,32766,55913,0
380,943,32704,32849,32759,32762,32763,32766,55913,1
381,942,32738,32837,32760,32762,32765,32766,55914,0
382,939,32749,32819,32759,32763,32765,32766,55914,1
383,938,32723,32820,32760,32763,32764,32767,55911,0
384,938,32701,32827,32760,32763,32764,32765,55914,0
385,938,32755,32840,32760,32763,32765,32766,55912,0
386,943,32757,32847,32760,32762,32765,32767,55913,0
387,938,32703,32805,32760,32763,32765,32767,55915,0
388,938,32739,32806,32760,32763,32765,32765,55913,1
389,939,32751,32845,32760,32763,32765,32767,55914,1
390,938,32731,32848,32760,32763,32764,32767,55914,0
391,942,32705,32833,32759,32764,32764,32767,55914,0
392,939,32757,32784,32760,32763,32764,32766,55914,0
393,938,32741,32822,32759,32762,32764,32767,55913,0
394,938,32713,32829,32759,32763,32765,32767,55914,0
395,938,32761,32820,32759,32763,32764,32767,55914,0
396,939,32743,32836,32760,32763,32764,32767,55912,1
397,946,32735,32794,32760,32763,32764,32767,55913,0
398,938,32690,32834,32760,32763,32764,32766,55915,0
399,938,32731,32834,32759,32762,32765,32767,55914,1
400,938,32741,32840,32760,32762,32765,32766,55915,0
401,943,32698,32829,32761,32763,32765,32766,55913,0
402,938,32711,32806,32759,32762,32765,32766,55913,0
403,938,32741,32829,32761,32763,32764,32766,55914,0
404,939,32740,32842,32759,32764,32765,32766,55914,0
405,938,32697,32819,32760,32763,32764,32766,55914,0
406,942,32737,32818,32759,32763,32764,32767,55913,1
407,939,32731,32811,32760,32762,32764,32766,55913,0
408,938,32699,32850,32760,32763,32764,32766,55914,0
409,938,32729,32815,32760,32762,32764,32767,55914,0
410,938,32750,32824,32759,32763,32765,32767,55914,0
411,943,32749,32800,32760,32762,32764,32766,55914,1
412,938,32704,32800,32760,32764,32765,32767,55914,0
413,944,32731,32839,32759,32763,32763,32766,55914,0
414,938,32752,32852,32759,32763,32764,32766,55914,1
415,938,32728,32830,32760,32763,32764,32767,55914,0
416,942,32716,32794,32760,32762,32764,32767,55914,0
417,939,32757,32828,32760,32764,32765,32767,55914,0
418,938,32739,32856,32760,32763,32764,32766,55914,1
419,938,32713,32846,32760,32763,32765,32766,55913,1
420,938,32729,32822,32760,32762,32764,32766,55913,0
421,943,32747,32827,32760,32763,32764,32767,55913,0
422,938,32736,32830,32759,32762,32765,32766,55913,0
423,938,32699,32822,32760,32764,32764,32766,55914,0
424,939,32752,32838,32760,32763,32764,32765,55914,0
425,938,32727,32828,32759,32763,32765,32767,55914,0
426,942,32688,32814,32760,32763,32764,32766,55913,1
427,942,32732,32812,32760,32762,32765,32767,55913,0
428,938,32751,32833,32760,32762,32765,32766,55914,0
429,938,32718,32835,32760,32762,32764,32767,55913,0
430,943,32705,32803,32760,32763,32765,32766,55914,0
431,939,32738,32788,32760,32764,32765,32767,55914,0
432,941,32733,32826,32759,32762,32764,32767,55913,1
433,939,32710,32850,32760,32762,32763,32766,55914,0
434,938,32713,32834,32760,32763,32764,32766,55912,0
435,938,32732,32820,32760,32762,32765,32766,55913,0
436,943,32740,32814,32760,32763,32763,32766,55914,0
437,938,32697,32837,32760,32763,32765,32766,55912,0
438,938,32737,32842,32760,32763,32764,32767,55914,0
439,938,32763,32831,32760,32763,32764,32767,55914,0
440,939,32721,32818,32760,32763,32764,32766,55914,0
441,942,32720,32797,32759,32762,32765,32767,55913,0
442,938,32741,32846,32759,32763,32763,32767,55914,0
443,939,32742,32838,32761,32763,32764,32767,55914,0
444,938,32695,32822,32760,32763,32763,32767,55913,1
445,938,32741,32794,32759,32762,32764,32767,55914,0
446,943,32735,32815,32759,32764,32765,32766,55913,0
447,943,32731,32857,32759,32762,32764,32766,55913,0
448,938,32706,32838,32759,32763,32765,32766,55913,1
449,938,32757,32832,32759,32763,32764,32766,55914,2
450,939,32729,32805,32760,32763,32764,32766,55914,0
451,942,32699,32812,32760,32762,32765,32765,55914,0
452,938,32730,32823,32759,32763,32764,32765,55913,0
453,938,32758,32836,32759,32762,32764,32765,55913,0
454,938,32721,32809,32760,32762,32765,32765,55913,1
455,939,32702,32791,32759,32763,32764,32766,55913,0
456,942,32751,32826,32760,32763,32764,32766,55914,0
457,938,32737,32839,32759,32763,32764,32768,55914,0
458,939,32706,32832,32760,32763,32764,32766,55914,0
459,938,32728,32804,32759,32762,32764,32767,55913,0
460,938,32746,32808,32759,32763,32765,32767,55913,0
461,941,32739,32845,32760,32763,32764,32766,55914,0
462,940,32711,32835,32759,32762,32765,32767,55914,1
463,949,32743,32833,32760,32763,32765,32766,55914,0
464,938,32754,32826,32760,32763,32764,32766,55914,0
465,938,32726,32817,32761,32763,32765,32768,55914,0
466,943,32716,32815,32761,32763,32765,32766,55914,0
467,938,32743,32835,32759,32763,32765,32767,55914,0
468,938,32744,32844,32760,32763,32765,32766,55913,0
469,938,32705,32817,32759,32763,32765,32766,55914,0
470,939,32750,32796,32760,32762,32764,32766,55914,1
471,942,32745,32821,32760,32764,32765,32766,55914,0
472,938,32735,32847,32759,32763,32765,32767,55914,0
473,939,32722,32844,32759,32763,32764,32766,55912,0
474,938,32744,32809,32761,32763,32764,32767,55912,1
475,938,32724,32819,32760,32762,32764,32767,55914,0
476,943,32687,32827,32760,32762,32764,32766,55913,0
477,938,32731,32838,32760,32762,32765,32767,55913,0
478,938,32736,32831,32760,32764,32764,32767,55913,1
479,938,32732,32808,32760,32763,32763,32766,55912,1
480,938,32710,32814,32759,32763,32765,32766,55913,0
481,942,32738,32833,32759,32764,32764,32767,55914,0
482,938,32742,32835,32759,32763,32765,32766,55913,0
483,938,32702,32819,32760,32764,32764,32766,55914,0
484,939,32734,32783,32759,32763,32764,32766,55913,0
485,938,32757,32823,32760,32763,32765,32766,55913,0
486,942,32737,32811,32760,32763,32765,32766,55914,1
487,939,32719,32812,32761,32763,32764,32766,55918,1
488,938,32759,32802,32761,32764,32765,32767,55914,1
489,938,32752,32785,32760,32763,32765,32767,55913,0
490,938,32717,32839,32758,32763,32765,32766,55915,0
491,943,32742,32827,32760,32763,32763,32767,55913,0
492,938,32743,32820,32759,32763,32764,32766,55914,0
493,938,32727,32803,32759,32762,32764,32766,55914,0
494,938,32715,32783,32760,32763,32763,32766,55915,0
495,939,32754,32834,32759,32763,32763,32767,55913,0
496,948,32740,32829,32759,32762,32764,32766,55914,1
497,943,32717,32828,32759,32763,32765,32767,55914,0
498,938,32705,32798,32760,32762,32764,32766,55913,0
499,939,32751,32796,32759,32762,32764,32766,55914,0
500,938,32743,32828,32759,32762,32764,32767,55915,0
501,942,32715,32833,32760,32763,32764,32766,55914,0
502,939,32742,32837,32760,32763,32764,32766,55913,0
503,938,32763,32819,32759,32763,32764,32766,55915,0
504,938,32717,32815,32761,32763,32764,32766,55914,0
505,938,32707,32833,32760,32763,32764,32766,55917,1
506,942,32743,32827,32761,32762,32765,32766,55914,1
507,939,32723,32831,32760,32763,32764,32766,55915,0
508,938,32695,32808,32760,32763,32764,32766,55915,0
509,938,32739,32815,32760,32762,32764,32766,55913,0
510,938,32748,32840,32761,32762,32764,32766,55914,0
511,943,32733,32837,32760,32762,32763,32766,55914,0
512,938,32710,32815,32759,32762,32765,32767,55915,1
